Timestamp,Experiment Time (minutes),Reads,Selected Raw Samples,Selected Events,Estimated Bases
2023-11-22 09:55,2357,3244,398369351,7879559,7090133
2023-11-22 09:56,2358,3245,398406902,7879856,7090400
2023-11-22 09:57,2359,3245,398406902,7879856,7090400
2023-11-22 09:58,2360,3246,398417627,7880020,7090547
2023-11-22 09:59,2361,3247,399035908,7889156,7098769
2023-11-22 10:00,2362,3248,399312984,7893531,7102706
2023-11-22 10:01,2363,3248,399312984,7893531,7102706
2023-11-22 10:02,2364,3250,399466664,7896010,7104936
2023-11-22 10:03,2365,3250,399466664,7896010,7104936
2023-11-22 10:04,2366,3250,399466664,7896010,7104936
2023-11-22 10:05,2367,3250,399466664,7896010,7104936
2023-11-22 10:06,2368,3250,399466664,7896010,7104936
2023-11-22 10:07,2369,3250,399466664,7896010,7104936
2023-11-22 10:08,2370,3250,399466664,7896010,7104936
2023-11-22 10:09,2371,3250,399466664,7896010,7104936
2023-11-22 10:10,2372,3250,399466664,7896010,7104936
2023-11-22 10:11,2373,3250,399466664,7896010,7104936
2023-11-22 10:12,2374,3250,399466664,7896010,7104936
2023-11-22 10:13,2375,3250,399466664,7896010,7104936
2023-11-22 10:14,2376,3251,399517756,7897299,7106096
2023-11-22 10:15,2377,3251,399517756,7897299,7106096
2023-11-22 10:16,2378,3251,399517756,7897299,7106096
2023-11-22 10:17,2379,3251,399517756,7897299,7106096
2023-11-22 10:18,2380,3252,399538262,7897601,7106367
2023-11-22 10:19,2381,3252,399538262,7897601,7106367
2023-11-22 10:20,2382,3252,399538262,7897601,7106367
2023-11-22 10:21,2383,3253,399578249,7898157,7106867
2023-11-22 10:22,2384,3253,399578249,7898157,7106867
2023-11-22 10:23,2385,3253,399578249,7898157,7106867
2023-11-22 10:24,2386,3253,399578249,7898157,7106867
2023-11-22 10:25,2387,3253,399578249,7898157,7106867
2023-11-22 10:26,2388,3253,399578249,7898157,7106867
2023-11-22 10:27,2389,3253,399578249,7898157,7106867
2023-11-22 10:28,2390,3253,399578249,7898157,7106867
2023-11-22 10:29,2391,3253,399578249,7898157,7106867
2023-11-22 10:30,2392,3253,399578249,7898157,7106867
2023-11-22 10:31,2393,3253,399578249,7898157,7106867
2023-11-22 10:32,2394,3253,399578249,7898157,7106867
2023-11-22 10:33,2395,3253,399578249,7898157,7106867
2023-11-22 10:34,2396,3253,399578249,7898157,7106867
2023-11-22 10:35,2397,3253,399578249,7898157,7106867
2023-11-22 10:36,2398,3253,399578249,7898157,7106867
2023-11-22 10:37,2399,3253,399578249,7898157,7106867
2023-11-22 10:38,2400,3253,399578249,7898157,7106867
2023-11-22 10:39,2401,3253,399578249,7898157,7106867
2023-11-22 10:40,2402,3253,399578249,7898157,7106867
2023-11-22 10:41,2403,3253,399578249,7898157,7106867
2023-11-22 10:42,2404,3253,399578249,7898157,7106867
2023-11-22 10:43,2405,3253,399578249,7898157,7106867
2023-11-22 10:44,2406,3253,399578249,7898157,7106867
2023-11-22 10:45,2407,3253,399578249,7898157,7106867
2023-11-22 10:46,2408,3253,399578249,7898157,7106867
2023-11-22 10:47,2409,3253,399578249,7898157,7106867
2023-11-22 10:48,2410,3253,399578249,7898157,7106867
2023-11-22 10:49,2411,3253,399578249,7898157,7106867
2023-11-22 10:50,2412,3253,399578249,7898157,7106867
2023-11-22 10:51,2413,3253,399578249,7898157,7106867
2023-11-22 10:52,2414,3253,399578249,7898157,7106867
2023-11-22 10:53,2415,3253,399578249,7898157,7106867
2023-11-22 10:54,2416,3253,399578249,7898157,7106867
2023-11-22 10:55,2417,3253,399578249,7898157,7106867
2023-11-22 10:56,2418,3253,399578249,7898157,7106867
2023-11-22 10:57,2419,3253,399578249,7898157,7106867
2023-11-22 10:58,2420,3253,399578249,7898157,7106867
2023-11-22 10:59,2421,3254,399585164,7898359,7107048
2023-11-22 11:00,2422,3254,399585164,7898359,7107048
2023-11-22 11:01,2423,3255,399904429,7905735,7113686
2023-11-22 11:02,2424,3255,399904429,7905735,7113686
2023-11-22 11:03,2425,3257,399936581,7906977,7114802
2023-11-22 11:04,2426,3258,400007038,7909609,7117170
2023-11-22 11:05,2427,3258,400007038,7909609,7117170
2023-11-22 11:06,2428,3259,400015553,7909647,7117204
2023-11-22 11:07,2429,3262,400962508,7937791,7142532
2023-11-22 11:08,2430,3263,401049439,7940896,7145326
2023-11-22 11:09,2431,3265,401203388,7943644,7147799
2023-11-22 11:10,2432,3265,401203388,7943644,7147799
2023-11-22 11:11,2433,3267,401225385,7944214,7148311
2023-11-22 11:12,2434,3267,401225385,7944214,7148311
2023-11-22 11:13,2435,3267,401225385,7944214,7148311
2023-11-22 11:14,2436,3268,402179201,7960953,7163376
2023-11-22 11:15,2437,3270,402468856,7965880,7167809
2023-11-22 11:16,2438,3273,402826277,7972026,7173339
2023-11-22 11:17,2439,3273,402826277,7972026,7173339
2023-11-22 11:18,2440,3274,403196970,7978417,7179090
2023-11-22 11:19,2441,3274,403196970,7978417,7179090
2023-11-22 11:20,2442,3275,403410594,7982187,7182483
2023-11-22 11:21,2443,3276,403486246,7983409,7183582
2023-11-22 11:22,2444,3276,403486246,7983409,7183582
2023-11-22 11:23,2445,3276,403486246,7983409,7183582
2023-11-22 11:24,2446,3277,404263208,7997120,7195921
2023-11-22 11:25,2447,3278,404335214,7998795,7197428
2023-11-22 11:26,2448,3278,404335214,7998795,7197428
2023-11-22 11:27,2449,3278,404335214,7998795,7197428
2023-11-22 11:28,2450,3279,405052521,8010752,7208189
2023-11-22 11:29,2451,3279,405052521,8010752,7208189
2023-11-22 11:30,2452,3279,405052521,8010752,7208189
2023-11-22 11:31,2453,3279,405052521,8010752,7208189
2023-11-22 11:32,2454,3279,405052521,8010752,7208189
2023-11-22 11:33,2455,3280,405245756,8011864,7209189
2023-11-22 11:34,2456,3280,405245756,8011864,7209189
2023-11-22 11:35,2457,3280,405245756,8011864,7209189
2023-11-22 11:36,2458,3280,405245756,8011864,7209189
2023-11-22 11:37,2459,3280,405245756,8011864,7209189
2023-11-22 11:38,2460,3280,405245756,8011864,7209189
2023-11-22 11:39,2461,3281,405344290,8013091,7210293
2023-11-22 11:40,2462,3283,405566474,8019482,7216044
2023-11-22 11:41,2463,3283,405566474,8019482,7216044
2023-11-22 11:42,2464,3283,405566474,8019482,7216044
2023-11-22 11:43,2465,3283,405566474,8019482,7216044
2023-11-22 11:44,2466,3283,405566474,8019482,7216044
2023-11-22 11:45,2467,3283,405566474,8019482,7216044
2023-11-22 11:46,2468,3283,405566474,8019482,7216044
2023-11-22 11:47,2469,3283,405566474,8019482,7216044
2023-11-22 11:48,2470,3284,405585767,8019799,7216329
2023-11-22 11:49,2471,3285,405597359,8019936,7216452
2023-11-22 11:50,2472,3285,405597359,8019936,7216452
2023-11-22 11:51,2473,3285,405597359,8019936,7216452
2023-11-22 11:52,2474,3286,405623278,8020786,7217217
2023-11-22 11:53,2475,3286,405623278,8020786,7217217
2023-11-22 11:54,2476,3286,405623278,8020786,7217217
2023-11-22 11:55,2477,3286,405623278,8020786,7217217
2023-11-22 11:56,2478,3287,407862909,8036635,7231481
2023-11-22 11:57,2479,3287,407862909,8036635,7231481
2023-11-22 11:58,2480,3287,407862909,8036635,7231481
2023-11-22 11:59,2481,3289,408015363,8038627,7233273
2023-11-22 12:00,2482,3290,408153147,8040406,7234874
2023-11-22 12:01,2483,3290,408153147,8040406,7234874
2023-11-22 12:02,2484,3292,408233020,8041735,7236070
2023-11-22 12:03,2485,3292,408233020,8041735,7236070
2023-11-22 12:04,2486,3292,408233020,8041735,7236070
2023-11-22 12:05,2487,3292,408233020,8041735,7236070
2023-11-22 12:06,2488,3292,408233020,8041735,7236070
2023-11-22 12:07,2489,3292,408233020,8041735,7236070
2023-11-22 12:08,2490,3292,408233020,8041735,7236070
2023-11-22 12:09,2491,3292,408233020,8041735,7236070
2023-11-22 12:10,2492,3292,408233020,8041735,7236070
2023-11-22 12:11,2493,3292,408233020,8041735,7236070
2023-11-22 12:12,2494,3292,408233020,8041735,7236070
2023-11-22 12:13,2495,3292,408233020,8041735,7236070
2023-11-22 12:14,2496,3293,408586804,8046666,7240507
2023-11-22 12:15,2497,3293,408586804,8046666,7240507
2023-11-22 12:16,2498,3293,408586804,8046666,7240507
2023-11-22 12:17,2499,3293,408586804,8046666,7240507
2023-11-22 12:18,2500,3293,408586804,8046666,7240507
2023-11-22 12:19,2501,3293,408586804,8046666,7240507
2023-11-22 12:20,2502,3294,408597199,8047000,7240807
2023-11-22 12:21,2503,3294,408597199,8047000,7240807
2023-11-22 12:22,2504,3295,408651830,8048209,7241895
2023-11-22 12:23,2505,3295,408651830,8048209,7241895
2023-11-22 12:24,2506,3295,408651830,8048209,7241895
2023-11-22 12:25,2507,3295,408651830,8048209,7241895
2023-11-22 12:26,2508,3295,408651830,8048209,7241895
2023-11-22 12:27,2509,3295,408651830,8048209,7241895
2023-11-22 12:28,2510,3295,408651830,8048209,7241895
2023-11-22 12:29,2511,3296,408678563,8048863,7242483
2023-11-22 12:30,2512,3297,408693057,8049133,7242726
2023-11-22 12:31,2513,3301,409276028,8060328,7252799
2023-11-22 12:32,2514,3303,409687164,8069339,7260908
2023-11-22 12:33,2515,3310,409862300,8071906,7263215
2023-11-22 12:34,2516,3313,410088477,8076104,7266992
2023-11-22 12:35,2517,3316,410144477,8077081,7267870
2023-11-22 12:36,2518,3320,410537466,8083551,7273691
2023-11-22 12:37,2519,3327,410959034,8090343,7279800
2023-11-22 12:38,2520,3331,411340182,8097759,7286474
2023-11-22 12:39,2521,3336,411735618,8103121,7291297
2023-11-22 12:40,2522,3339,411868604,8104857,7292858
2023-11-22 12:41,2523,3345,412398652,8119022,7305603
2023-11-22 12:42,2524,3348,412751014,8130174,7315638
2023-11-22 12:43,2525,3351,412942091,8132787,7317988
2023-11-22 12:44,2526,3355,413664361,8162845,7345039
2023-11-22 12:45,2527,3356,413683700,8163297,7345445
2023-11-22 12:46,2528,3364,414182083,8171721,7353024
2023-11-22 12:47,2529,3367,414250612,8172240,7353490
2023-11-22 12:48,2530,3370,414637398,8180348,7360787
2023-11-22 12:49,2531,3376,414961648,8187007,7366778
2023-11-22 12:50,2532,3379,415212139,8190984,7370357
2023-11-22 12:51,2533,3381,415322800,8191737,7371034
2023-11-22 12:52,2534,3382,415411458,8192547,7371763
2023-11-22 12:53,2535,3385,416482373,8220703,7397102
2023-11-22 12:54,2536,3385,416482373,8220703,7397102
2023-11-22 12:55,2537,3387,417570126,8239220,7413766
2023-11-22 12:56,2538,3390,417698106,8242020,7416285
2023-11-22 12:57,2539,3391,417802017,8243362,7417492
2023-11-22 12:58,2540,3396,422879779,8344087,7508142
2023-11-22 12:59,2541,3397,422924451,8344691,7508685
2023-11-22 13:00,2542,3399,422993859,8345498,7509410
2023-11-22 13:01,2543,3401,424800347,8398596,7557197
2023-11-22 13:02,2544,3403,424914476,8401132,7559478
2023-11-22 13:03,2545,3405,425762605,8417648,7574341
2023-11-22 13:04,2546,3408,426435361,8429175,7584714
2023-11-22 13:05,2547,3412,426589762,8430655,7586045
2023-11-22 13:06,2548,3416,427795785,8459786,7612261
2023-11-22 13:07,2549,3419,429385113,8504827,7652797
2023-11-22 13:08,2550,3419,429385113,8504827,7652797
2023-11-22 13:09,2551,3423,432084847,8576486,7717288
2023-11-22 13:10,2552,3425,432468076,8579655,7720139
2023-11-22 13:11,2553,3427,432600484,8581351,7721664
2023-11-22 13:12,2554,3430,433178649,8597683,7736362
2023-11-22 13:13,2555,3432,433446526,8600842,7739204
2023-11-22 13:14,2556,3433,433478231,8601117,7739451
2023-11-22 13:15,2557,3435,433580077,8603256,7741375
2023-11-22 13:16,2558,3436,433695991,8604852,7742811
2023-11-22 13:17,2559,3437,435129384,8643250,7777369
2023-11-22 13:18,2560,3442,435666255,8654265,7787280
2023-11-22 13:19,2561,3445,435798608,8655540,7788426
2023-11-22 13:20,2562,3446,438183884,8725478,7851370
2023-11-22 13:21,2563,3447,438599989,8732560,7857743
2023-11-22 13:22,2564,3449,439031440,8748885,7872435
2023-11-22 13:23,2565,3450,439078419,8749573,7873054
2023-11-22 13:24,2566,3456,442308143,8855351,7968251
2023-11-22 13:25,2567,3457,443110912,8871594,7982869
2023-11-22 13:26,2568,3458,443221807,8872954,7984093
2023-11-22 13:27,2569,3462,444127560,8894976,8003911
2023-11-22 13:28,2570,3464,444242819,8897402,8006094
2023-11-22 13:29,2571,3465,444249257,8897457,8006143
2023-11-22 13:30,2572,3466,444342177,8899899,8008340
2023-11-22 13:31,2573,3468,444436803,8901919,8010157
2023-11-22 13:32,2574,3471,444603229,8904476,8012457
2023-11-22 13:33,2575,3472,444705621,8908337,8015931
2023-11-22 13:34,2576,3473,444740966,8909197,8016705
2023-11-22 13:35,2577,3473,444740966,8909197,8016705
2023-11-22 13:36,2578,3474,444851192,8910767,8018118
2023-11-22 13:37,2579,3477,450738226,8993714,8092769
2023-11-22 13:38,2580,3477,450738226,8993714,8092769
2023-11-22 13:39,2581,3479,452752477,9066543,8158314
2023-11-22 13:40,2582,3480,452821067,9068252,8159852
2023-11-22 13:41,2583,3481,452851524,9068642,8160203
2023-11-22 13:42,2584,3485,453164478,9072658,8163815
2023-11-22 13:43,2585,3488,453403820,9075888,8166721
2023-11-22 13:44,2586,3491,453590418,9078955,8169479
2023-11-22 13:45,2587,3492,453681685,9080479,8170850
2023-11-22 13:46,2588,3494,453772812,9081560,8171822
2023-11-22 13:47,2589,3496,456144026,9167129,8248833
2023-11-22 13:48,2590,3498,456841448,9180490,8260857
2023-11-22 13:49,2591,3500,459327973,9224688,8300634
2023-11-22 13:50,2592,3501,459550469,9231819,8307051
2023-11-22 13:51,2593,3502,459899541,9236659,8311407
2023-11-22 13:52,2594,3502,459899541,9236659,8311407
2023-11-22 13:53,2595,3507,474969100,9580400,8620772
2023-11-22 13:54,2596,3510,475105413,9582147,8622343
2023-11-22 13:55,2597,3513,475214315,9583262,8623345
2023-11-22 13:56,2598,3513,475214315,9583262,8623345
2023-11-22 13:57,2599,3516,475381438,9586376,8626146
2023-11-22 13:58,2600,3519,476700563,9612638,8649780
2023-11-22 13:59,2601,3522,476812151,9614473,8651430
2023-11-22 14:00,2602,3522,476812151,9614473,8651430
2023-11-22 14:01,2603,3522,476812151,9614473,8651430
2023-11-22 14:02,2604,3522,476812151,9614473,8651430
2023-11-22 14:03,2605,3522,476812151,9614473,8651430
2023-11-22 14:04,2606,3524,476920121,9615710,8652542
2023-11-22 14:05,2607,3529,477390461,9621097,8657388
2023-11-22 14:06,2608,3533,477737933,9627008,8662707
2023-11-22 14:07,2609,3538,477900860,9630985,8666285
2023-11-22 14:08,2610,3538,477900860,9630985,8666285
2023-11-22 14:09,2611,3540,478007758,9633524,8668569
2023-11-22 14:10,2612,3541,478059342,9634073,8669063
2023-11-22 14:11,2613,3544,478407637,9640412,8674768
2023-11-22 14:12,2614,3550,481183630,9721674,8747901
2023-11-22 14:13,2615,3552,481394882,9725211,8751083
2023-11-22 14:14,2616,3552,481394882,9725211,8751083
2023-11-22 14:15,2617,3554,481790071,9731246,8756513
2023-11-22 14:16,2618,3557,481926774,9733904,8758904
2023-11-22 14:17,2619,3560,482882705,9773442,8794487
2023-11-22 14:18,2620,3562,482959754,9775059,8795941
2023-11-22 14:19,2621,3566,483989598,9793650,8812672
2023-11-22 14:20,2622,3568,484299960,9798538,8817070
2023-11-22 14:21,2623,3569,484381754,9799721,8818134
2023-11-22 14:22,2624,3571,484742650,9806790,8824495
2023-11-22 14:23,2625,3575,485314873,9814355,8831301
2023-11-22 14:24,2626,3578,488178507,9906838,8914535
2023-11-22 14:25,2627,3579,488712866,9917482,8924114
2023-11-22 14:26,2628,3580,488769035,9918371,8924914
2023-11-22 14:27,2629,3582,489170417,9927495,8933125
2023-11-22 14:28,2630,3586,489790903,9941768,8945968
2023-11-22 14:29,2631,3590,491136003,9970469,8971798
2023-11-22 14:30,2632,3592,491376673,9975257,8976106
2023-11-22 14:31,2633,3598,491716921,9981740,8981938
2023-11-22 14:32,2634,3598,491716921,9981740,8981938
2023-11-22 14:33,2635,3599,491727513,9981954,8982130
2023-11-22 14:34,2636,3601,491816010,9982449,8982574
2023-11-22 14:35,2637,3602,491850816,9982844,8982929
2023-11-22 14:36,2638,3604,492277220,9992146,8991300
2023-11-22 14:37,2639,3605,493056635,10012533,9009648
2023-11-22 14:38,2640,3607,493723290,10023428,9019452
2023-11-22 14:39,2641,3607,493723290,10023428,9019452
2023-11-22 14:40,2642,3608,493736457,10023579,9019587
2023-11-22 14:41,2643,3609,493813484,10024028,9019991
2023-11-22 14:42,2644,3611,493907703,10026312,9022046
2023-11-22 14:43,2645,3613,493965758,10027271,9022908
2023-11-22 14:44,2646,3613,493965758,10027271,9022908
2023-11-22 14:45,2647,3614,494472946,10037894,9032468
2023-11-22 14:46,2648,3618,495038073,10049164,9042610
2023-11-22 14:47,2649,3619,495053415,10049456,9042872
2023-11-22 14:48,2650,3623,495352266,10055988,9048748
2023-11-22 14:49,2651,3624,495436242,10058045,9050599
2023-11-22 14:50,2652,3625,495589091,10059940,9052304
2023-11-22 14:51,2653,3628,496856390,10071413,9062629
2023-11-22 14:52,2654,3628,496856390,10071413,9062629
2023-11-22 14:53,2655,3631,497429198,10082518,9072622
2023-11-22 14:54,2656,3634,497750119,10087432,9077043
2023-11-22 14:55,2657,3634,497750119,10087432,9077043
2023-11-22 14:56,2658,3635,497893854,10089168,9078605
2023-11-22 14:57,2659,3636,497906651,10089585,9078980
2023-11-22 14:58,2660,3636,497906651,10089585,9078980
2023-11-22 14:59,2661,3639,497980503,10091231,9080460
2023-11-22 15:00,2662,3639,497980503,10091231,9080460
2023-11-22 15:01,2663,3640,498068703,10093813,9082783
2023-11-22 15:02,2664,3641,498079754,10094089,9083031
2023-11-22 15:03,2665,3641,498079754,10094089,9083031
2023-11-22 15:04,2666,3643,498484700,10102100,9090240
2023-11-22 15:05,2667,3644,498720707,10106005,9093754
2023-11-22 15:06,2668,3645,498734063,10106212,9093940
2023-11-22 15:07,2669,3645,498734063,10106212,9093940
2023-11-22 15:08,2670,3645,498734063,10106212,9093940
2023-11-22 15:09,2671,3646,498912039,10111266,9098488
2023-11-22 15:10,2672,3649,501061672,10134438,9119342
2023-11-22 15:11,2673,3650,501108924,10135025,9119870
2023-11-22 15:12,2674,3650,501108924,10135025,9119870
2023-11-22 15:13,2675,3650,501108924,10135025,9119870
2023-11-22 15:14,2676,3651,501229925,10139379,9123788
2023-11-22 15:15,2677,3653,501281874,10140378,9124686
2023-11-22 15:16,2678,3653,501281874,10140378,9124686
2023-11-22 15:17,2679,3654,501326814,10140900,9125155
2023-11-22 15:18,2680,3654,501326814,10140900,9125155
2023-11-22 15:19,2681,3655,501333031,10140943,9125193
2023-11-22 15:20,2682,3657,502122715,10152195,9135318
2023-11-22 15:21,2683,3659,502314866,10154130,9137058
2023-11-22 15:22,2684,3659,502314866,10154130,9137058
2023-11-22 15:23,2685,3659,502314866,10154130,9137058
2023-11-22 15:24,2686,3661,502862220,10163890,9145841
2023-11-22 15:25,2687,3663,503076967,10168421,9149918
2023-11-22 15:26,2688,3663,503076967,10168421,9149918
2023-11-22 15:27,2689,3663,503076967,10168421,9149918
2023-11-22 15:28,2690,3664,503083698,10168498,9149987
2023-11-22 15:29,2691,3667,504958257,10192678,9171748
2023-11-22 15:30,2692,3669,505461995,10206780,9184439
2023-11-22 15:31,2693,3669,505461995,10206780,9184439
2023-11-22 15:32,2694,3671,506129354,10215324,9192128
2023-11-22 15:33,2695,3671,506129354,10215324,9192128
2023-11-22 15:34,2696,3671,506129354,10215324,9192128
2023-11-22 15:35,2697,3672,506140088,10215444,9192236
2023-11-22 15:36,2698,3674,506158755,10215812,9192566
2023-11-22 15:37,2699,3676,506177303,10216295,9193000
2023-11-22 15:38,2700,3677,506187447,10216535,9193216
2023-11-22 15:39,2701,3678,506214812,10217397,9193991
2023-11-22 15:40,2702,3680,506393734,10219806,9196159
2023-11-22 15:41,2703,3683,506575666,10224039,9199967
2023-11-22 15:42,2704,3684,506583734,10224224,9200133
2023-11-22 15:43,2705,3685,506725191,10225634,9201402
2023-11-22 15:44,2706,3692,507250489,10233223,9208229
2023-11-22 15:45,2707,3695,507349906,10234406,9209293
2023-11-22 15:46,2708,3698,507485071,10235796,9210543
2023-11-22 15:47,2709,3702,507615393,10238513,9212986
2023-11-22 15:48,2710,3707,508396397,10255451,9228229
2023-11-22 15:49,2711,3711,508455327,10256397,9229079
2023-11-22 15:50,2712,3712,508588380,10257307,9229898
2023-11-22 15:51,2713,3713,508633058,10258094,9230606
2023-11-22 15:52,2714,3717,509934546,10274818,9245655
2023-11-22 15:53,2715,3717,509934546,10274818,9245655
2023-11-22 15:54,2716,3717,509934546,10274818,9245655
2023-11-22 15:55,2717,3717,509934546,10274818,9245655
2023-11-22 15:56,2718,3719,509959278,10275569,9246330
2023-11-22 15:57,2719,3720,509966712,10275767,9246508
2023-11-22 15:58,2720,3720,509966712,10275767,9246508
2023-11-22 15:59,2721,3722,510027884,10276830,9247464
2023-11-22 16:00,2722,3722,510027884,10276830,9247464
2023-11-22 16:01,2723,3724,510113262,10277696,9248243
2023-11-22 16:02,2724,3727,510618021,10283599,9253554
2023-11-22 16:03,2725,3728,511439910,10309671,9277018
2023-11-22 16:04,2726,3729,511481290,10310548,9277807
2023-11-22 16:05,2727,3729,511481290,10310548,9277807
2023-11-22 16:06,2728,3733,511850605,10318454,9284920
2023-11-22 16:07,2729,3734,513964616,10374844,9335671
2023-11-22 16:08,2730,3735,516219176,10451881,9405004
2023-11-22 16:09,2731,3736,516592740,10454575,9407428
2023-11-22 16:10,2732,3738,517128116,10467803,9419332
2023-11-22 16:11,2733,3741,517351131,10472145,9423238
2023-11-22 16:12,2734,3743,517441729,10473933,9424846
2023-11-22 16:13,2735,3747,517870444,10480346,9430615
2023-11-22 16:14,2736,3748,518313217,10491956,9441064
2023-11-22 16:15,2737,3749,518322486,10491997,9441100
2023-11-22 16:16,2738,3749,518322486,10491997,9441100
2023-11-22 16:17,2739,3749,518322486,10491997,9441100
2023-11-22 16:18,2740,3750,518382317,10493050,9442047
2023-11-22 16:19,2741,3754,518770390,10498524,9446972
2023-11-22 16:20,2742,3756,518848445,10499649,9447984
2023-11-22 16:21,2743,3757,519157296,10506119,9453807
2023-11-22 16:22,2744,3758,519163369,10506148,9453833
2023-11-22 16:23,2745,3760,519488138,10512683,9459713
2023-11-22 16:24,2746,3763,520682434,10540826,9485040
2023-11-22 16:25,2747,3765,520695883,10541054,9485244
2023-11-22 16:26,2748,3767,520987678,10547354,9490913
2023-11-22 16:27,2749,3768,521033226,10547628,9491159
2023-11-22 16:28,2750,3772,527651436,10602837,9540845
2023-11-22 16:29,2751,3773,528143284,10612598,9549629
2023-11-22 16:30,2752,3775,528626551,10616560,9553194
2023-11-22 16:31,2753,3777,528847784,10619665,9555988
2023-11-22 16:32,2754,3778,528955492,10622861,9558864
2023-11-22 16:33,2755,3779,529162913,10624339,9560194
2023-11-22 16:34,2756,3781,529637808,10630369,9565620
2023-11-22 16:35,2757,3782,529696181,10630995,9566183
2023-11-22 16:36,2758,3783,529702968,10631082,9566261
2023-11-22 16:37,2759,3783,529702968,10631082,9566261
2023-11-22 16:38,2760,3784,529869957,10634623,9569447
2023-11-22 16:39,2761,3784,529869957,10634623,9569447
2023-11-22 16:40,2762,3784,529869957,10634623,9569447
2023-11-22 16:41,2763,3784,529869957,10634623,9569447
2023-11-22 16:42,2764,3786,529910479,10635071,9569849
2023-11-22 16:43,2765,3787,529998017,10636054,9570733
2023-11-22 16:44,2766,3787,529998017,10636054,9570733
2023-11-22 16:45,2767,3790,530166812,10641812,9575914
2023-11-22 16:46,2768,3791,530253777,10644359,9578206
2023-11-22 16:47,2769,3796,530481226,10650459,9583693
2023-11-22 16:48,2770,3796,530481226,10650459,9583693
2023-11-22 16:49,2771,3797,530548025,10651384,9584525
2023-11-22 16:50,2772,3797,530548025,10651384,9584525
2023-11-22 16:51,2773,3800,531023788,10657154,9589716
2023-11-22 16:52,2774,3801,531038981,10657474,9590004
2023-11-22 16:53,2775,3804,531117437,10658436,9590868
2023-11-22 16:54,2776,3805,531184460,10659294,9591640
2023-11-22 16:55,2777,3806,531234863,10659994,9592270
2023-11-22 16:56,2778,3807,531288549,10660692,9592898
2023-11-22 16:57,2779,3807,531288549,10660692,9592898
2023-11-22 16:58,2780,3807,531288549,10660692,9592898
2023-11-22 16:59,2781,3809,531329224,10661256,9593404
2023-11-22 17:00,2782,3809,531329224,10661256,9593404
2023-11-22 17:01,2783,3809,531329224,10661256,9593404
2023-11-22 17:02,2784,3809,531329224,10661256,9593404
2023-11-22 17:03,2785,3809,531329224,10661256,9593404
2023-11-22 17:04,2786,3809,531329224,10661256,9593404
2023-11-22 17:05,2787,3809,531329224,10661256,9593404
2023-11-22 17:06,2788,3809,531329224,10661256,9593404
2023-11-22 17:07,2789,3811,531347465,10661566,9593682
2023-11-22 17:08,2790,3811,531347465,10661566,9593682
2023-11-22 17:09,2791,3811,531347465,10661566,9593682
2023-11-22 17:10,2792,3816,531793204,10668216,9599665
2023-11-22 17:11,2793,3818,532006834,10671210,9602359
2023-11-22 17:12,2794,3820,532127379,10672836,9603821
2023-11-22 17:13,2795,3821,532134237,10672957,9603929
2023-11-22 17:14,2796,3823,532249377,10675962,9606633
2023-11-22 17:15,2797,3826,532870995,10686349,9615980
2023-11-22 17:16,2798,3829,533845262,10698624,9627026
2023-11-22 17:17,2799,3832,534620750,10711069,9638225
2023-11-22 17:18,2800,3834,535333445,10718986,9645349
2023-11-22 17:19,2801,3834,535333445,10718986,9645349
2023-11-22 17:20,2802,3834,535333445,10718986,9645349
2023-11-22 17:21,2803,3836,535389637,10720137,9646384
2023-11-22 17:22,2804,3836,535389637,10720137,9646384
2023-11-22 17:23,2805,3837,535845714,10724088,9649939
2023-11-22 17:24,2806,3837,535845714,10724088,9649939
2023-11-22 17:25,2807,3837,535845714,10724088,9649939
2023-11-22 17:26,2808,3837,535845714,10724088,9649939
2023-11-22 17:27,2809,3840,536340351,10738769,9663151
2023-11-22 17:28,2810,3841,536435146,10739929,9664195
2023-11-22 17:29,2811,3842,536489781,10740889,9665059
2023-11-22 17:30,2812,3842,536489781,10740889,9665059
2023-11-22 17:31,2813,3845,537404397,10767147,9688690
2023-11-22 17:32,2814,3845,537404397,10767147,9688690
2023-11-22 17:33,2815,3847,537861648,10780156,9700397
2023-11-22 17:34,2816,3847,537861648,10780156,9700397
2023-11-22 17:35,2817,3848,537970223,10783629,9703522
2023-11-22 17:36,2818,3849,538097726,10787448,9706959
2023-11-22 17:37,2819,3849,538097726,10787448,9706959
2023-11-22 17:38,2820,3850,540163922,10831066,9746215
2023-11-22 17:39,2821,3852,540234711,10833424,9748336
2023-11-22 17:40,2822,3852,540234711,10833424,9748336
2023-11-22 17:41,2823,3854,540734082,10842881,9756847
2023-11-22 17:42,2824,3857,540811675,10844088,9757932
2023-11-22 17:43,2825,3858,540856944,10844945,9758703
2023-11-22 17:44,2826,3858,540856944,10844945,9758703
2023-11-22 17:45,2827,3859,540902033,10845289,9759012
2023-11-22 17:46,2828,3860,542506299,10877009,9787560
2023-11-22 17:47,2829,3861,542515528,10877087,9787630
2023-11-22 17:48,2830,3862,542565807,10879208,9789538
2023-11-22 17:49,2831,3862,542565807,10879208,9789538
2023-11-22 17:50,2832,3863,543235811,10906297,9813918
2023-11-22 17:51,2833,3863,543235811,10906297,9813918
2023-11-22 17:52,2834,3863,543235811,10906297,9813918
2023-11-22 17:53,2835,3863,543235811,10906297,9813918
2023-11-22 17:54,2836,3863,543235811,10906297,9813918
2023-11-22 17:55,2837,3863,543235811,10906297,9813918
