Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
1802,187245,0,0,0,7169318967,141234990,127027155,0,0
1803,187276,0,0,0,7170775686,141265934,127054995,0,0
1804,187302,0,0,0,7171746699,141287653,127074530,0,0
1805,187319,0,0,0,7172633393,141303054,127088385,0,0
1806,187346,0,0,0,7173663485,141322346,127105735,0,0
1807,187366,0,0,0,7174431116,141333255,127115544,0,0
1808,187388,0,0,0,7175057790,141341819,127123242,0,0
1809,187402,0,0,0,7175479662,141347481,127128331,0,0
1810,187424,0,0,0,7176424145,141362999,127142287,0,0
1811,187434,0,0,0,7176882580,141371029,127149509,0,0
1812,187450,0,0,0,7177499175,141379014,127156689,0,0
1813,187476,0,0,0,7179674420,141424943,127198012,0,0
1814,187495,0,0,0,7181628975,141445544,127216543,0,0
1815,187511,0,0,0,7181890733,141451208,127221633,0,0
1816,187530,0,0,0,7183013937,141465976,127234915,0,0
1817,187560,0,0,0,7184058105,141484725,127251776,0,0
1818,187577,0,0,0,7184498978,141492062,127258373,0,0
1819,187592,0,0,0,7185929347,141535397,127297367,0,0
1820,187611,0,0,0,7186741361,141554726,127314755,0,0
1821,187630,0,0,0,7189243845,141580678,127338102,0,0
1822,187646,0,0,0,7189760621,141590756,127347164,0,0
1823,187668,0,0,0,7191177831,141610356,127364794,0,0
1824,187686,0,0,0,7192039365,141625387,127378313,0,0
1825,187703,0,0,0,7192356865,141630265,127382696,0,0
1826,187723,0,0,0,7193207718,141645810,127396677,0,0
1827,187739,0,0,0,7193982243,141662761,127411925,0,0
1828,187762,0,0,0,7194956683,141679061,127426585,0,0
1829,187777,0,0,0,7195499060,141690057,127436475,0,0
1830,187792,0,0,0,7196252794,141706577,127451337,0,0
1831,187808,0,0,0,7200577117,141812922,127547041,0,0
1832,187828,0,0,0,7201384891,141821453,127554710,0,0
1833,187841,0,0,0,7202418058,141845618,127576451,0,0
1834,187855,0,0,0,7203299503,141865130,127594006,0,0
1835,187866,0,0,0,7203521135,141868174,127596740,0,0
1836,187887,0,0,0,7203885929,141874215,127602166,0,0
1837,187897,0,0,0,7204061129,141878117,127605675,0,0
1838,187911,0,0,0,7206758175,141959735,127679123,0,0
1839,187925,0,0,0,7208625034,141993920,127709883,0,0
1840,187943,0,0,0,7209739965,142019248,127732670,0,0
1841,187959,0,0,0,7210880481,142041913,127753062,0,0
1842,187973,0,0,0,7211781862,142056421,127766114,0,0
1843,187988,0,0,0,7212256449,142064105,127773022,0,0
1844,188006,0,0,0,7213420809,142086338,127793023,0,0
1845,188015,0,0,0,7214246043,142106150,127810849,0,0
1846,188032,0,0,0,7215953854,142142352,127843424,0,0
1847,188049,0,0,0,7218000316,142172311,127870380,0,0
1848,188064,0,0,0,7219007534,142194632,127890463,0,0
1849,188078,0,0,0,7219667582,142209471,127903813,0,0
1850,188097,0,0,0,7220719752,142233540,127925466,0,0
1851,188110,0,0,0,7221518585,142248014,127938487,0,0
1852,188123,0,0,0,7222104546,142259146,127948501,0,0
1853,188131,0,0,0,7222538390,142269513,127957829,0,0
1854,188148,0,0,0,7223487169,142283822,127970700,0,0
1855,188167,0,0,0,7225897951,142312123,127996162,0,0
1856,188180,0,0,0,7226261628,142317554,128001045,0,0
1857,188193,0,0,0,7227228612,142334352,128016156,0,0
1858,188206,0,0,0,7228467546,142363141,128042060,0,0
1859,188222,0,0,0,7229379644,142379692,128056948,0,0
1860,188235,0,0,0,7229981736,142391623,128067679,0,0
1861,188247,0,0,0,7230413753,142397810,128073242,0,0
1862,188261,0,0,0,7230729931,142402346,128077317,0,0
1863,188275,0,0,0,7230885470,142405451,128080104,0,0
1864,188282,0,0,0,7231290906,142411937,128085938,0,0
1865,188288,0,0,0,7231431865,142414010,128087800,0,0
1866,188299,0,0,0,7232442224,142424460,128097199,0,0
1867,188308,0,0,0,7233304216,142437964,128109348,0,0
1868,188330,0,0,0,7233779624,142445745,128116342,0,0
1869,188339,0,0,0,7234112037,142450573,128120684,0,0
1870,188345,0,0,0,7234345921,142455714,128125308,0,0
1871,188349,0,0,0,7234447535,142457059,128126516,0,0
1872,188361,0,0,0,7234645725,142460765,128129846,0,0
1873,188381,0,0,0,7235072661,142469107,128137347,0,0
1874,188407,0,0,0,7235694403,142482021,128148958,0,0
1875,188434,0,0,0,7236414372,142497760,128163109,0,0
1876,188460,0,0,0,7237645197,142521289,128184272,0,0
1877,188489,0,0,0,7238388071,142539126,128200313,0,0
1878,188516,0,0,0,7240271444,142569009,128227193,0,0
1879,188539,0,0,0,7240990297,142584921,128241504,0,0
1880,188556,0,0,0,7242986157,142637619,128288926,0,0
1881,188580,0,0,0,7244490157,142671573,128319476,0,0
1882,188596,0,0,0,7245801107,142697378,128342692,0,0
1883,188617,0,0,0,7246648076,142715769,128359236,0,0
1884,188637,0,0,0,7248020409,142747114,128387439,0,0
1885,188661,0,0,0,7248667923,142760876,128399813,0,0
1886,188690,0,0,0,7254021792,142880603,128507557,0,0
1887,188712,0,0,0,7255406897,142910272,128534249,0,0
1888,188733,0,0,0,7256183884,142922106,128544888,0,0
1889,188760,0,0,0,7257108510,142941586,128562408,0,0
1890,188785,0,0,0,7257799660,142955687,128575088,0,0
1891,188809,0,0,0,7259036590,142970382,128588303,0,0
1892,188824,0,0,0,7259404078,142977669,128594854,0,0
1893,188838,0,0,0,7259860698,142990000,128605944,0,0
1894,188860,0,0,0,7260597104,143003055,128617682,0,0
1895,188875,0,0,0,7261572703,143022616,128635280,0,0
1896,188907,0,0,0,7263221394,143052434,128662101,0,0
1897,188930,0,0,0,7263997365,143065568,128673912,0,0
1898,188945,0,0,0,7264690063,143078314,128685378,0,0
1899,188960,0,0,0,7266254623,143102934,128707527,0,0
1900,188975,0,0,0,7266771358,143112082,128715753,0,0
1901,188995,0,0,0,7272198170,143200619,128795429,0,0
1902,189011,0,0,0,7273264202,143218322,128811352,0,0
1903,189032,0,0,0,7276453113,143307006,128891159,0,0
1904,189053,0,0,0,7277012808,143317351,128900460,0,0
1905,189068,0,0,0,7277399817,143323495,128905984,0,0
1906,189085,0,0,0,7278514580,143342841,128923388,0,0
1907,189099,0,0,0,7279136069,143355198,128934501,0,0
1908,189117,0,0,0,7279508185,143362225,128940817,0,0
1909,189124,0,0,0,7279915152,143373119,128950619,0,0
1910,189143,0,0,0,7281202176,143391739,128967366,0,0
1911,189165,0,0,0,7282988006,143432461,129004008,0,0
1912,189173,0,0,0,7283995581,143445289,129015550,0,0
1913,189186,0,0,0,7284320973,143451266,129020924,0,0
1914,189206,0,0,0,7285949973,143491462,129057090,0,0
1915,189222,0,0,0,7286453502,143503194,129067641,0,0
1916,189240,0,0,0,7287154622,143521054,129083705,0,0
1917,189258,0,0,0,7287501482,143529076,129090916,0,0
1918,189281,0,0,0,7287984506,143538930,129099774,0,0
1919,189297,0,0,0,7288448436,143548369,129108262,0,0
1920,189306,0,0,0,7289070174,143560091,129118806,0,0
1921,189318,0,0,0,7289534778,143567120,129125126,0,0
1922,189337,0,0,0,7290309219,143579143,129135939,0,0
1923,189351,0,0,0,7291553752,143603392,129157756,0,0
1924,189362,0,0,0,7292551404,143623902,129176211,0,0
1925,189379,0,0,0,7296831568,143736475,129277520,0,0
1926,189392,0,0,0,7297223555,143748537,129288369,0,0
1927,189401,0,0,0,7298511252,143772876,129310270,0,0
1928,189408,0,0,0,7298581139,143774349,129311594,0,0
1929,189424,0,0,0,7299207488,143787495,129323419,0,0
1930,189438,0,0,0,7300576108,143809394,129343122,0,0
1931,189449,0,0,0,7300818850,143813070,129346426,0,0
1932,189457,0,0,0,7302909352,143841855,129372330,0,0
1933,189469,0,0,0,7305065726,143916501,129439506,0,0
1934,189485,0,0,0,7305503228,143924197,129446426,0,0
1935,189502,0,0,0,7305956443,143932634,129454013,0,0
1936,189518,0,0,0,7308575730,144001935,129516377,0,0
1937,189531,0,0,0,7309415306,144017090,129530011,0,0
1938,189549,0,0,0,7310896645,144051661,129561117,0,0
1939,189564,0,0,0,7312231331,144077607,129584463,0,0
1940,189576,0,0,0,7312550075,144083197,129589489,0,0
1941,189588,0,0,0,7313425334,144097888,129602707,0,0
1942,189599,0,0,0,7315630150,144154463,129653620,0,0
1943,189611,0,0,0,7315946289,144159469,129658120,0,0
1944,189623,0,0,0,7316189578,144163681,129661905,0,0
1945,189634,0,0,0,7316470879,144168523,129666258,0,0
1946,189646,0,0,0,7317318977,144189534,129685163,0,0
1947,189658,0,0,0,7317681116,144194185,129689343,0,0
1948,189670,0,0,0,7318295405,144202970,129697244,0,0
1949,189681,0,0,0,7318879473,144212609,129705914,0,0
1950,189697,0,0,0,7319683074,144230082,129721631,0,0
1951,189707,0,0,0,7320672465,144252053,129741400,0,0
1952,189720,0,0,0,7321219131,144262424,129750728,0,0
1953,189729,0,0,0,7321566871,144269768,129757334,0,0
1954,189741,0,0,0,7321888498,144275985,129762923,0,0
1955,189751,0,0,0,7323360666,144311963,129795300,0,0
1956,189764,0,0,0,7323653792,144318239,129800941,0,0
1957,189777,0,0,0,7323899733,144323194,129805394,0,0
1958,189784,0,0,0,7324752820,144336954,129817776,0,0
1959,189794,0,0,0,7325101655,144343189,129823382,0,0
1960,189803,0,0,0,7326235800,144369783,129847314,0,0
1961,189811,0,0,0,7326996575,144387628,129863370,0,0
1962,189822,0,0,0,7327475494,144395895,129870806,0,0
1963,189832,0,0,0,7331638108,144489981,129955479,0,0
1964,189833,0,0,0,7331650388,144490269,129955738,0,0
1965,189839,0,0,0,7331723478,144491766,129957082,0,0
1966,189849,0,0,0,7331965640,144496583,129961413,0,0
1967,189877,0,0,0,7332720968,144510475,129973904,0,0
1968,189907,0,0,0,7333984343,144534227,129995268,0,0
1969,189934,0,0,0,7335201603,144552559,130011756,0,0
1970,189969,0,0,0,7336661685,144582929,130039070,0,0
1971,189999,0,0,0,7337838789,144599726,130054173,0,0
1972,190034,0,0,0,7339449690,144628545,130080095,0,0
1973,190066,0,0,0,7340890997,144655990,130104781,0,0
1974,190082,0,0,0,7341474461,144669690,130117104,0,0
1975,190106,0,0,0,7342699375,144689156,130134613,0,0
1976,190138,0,0,0,7343591358,144707182,130150822,0,0
1977,190165,0,0,0,7345153540,144736292,130177008,0,0
1978,190192,0,0,0,7345806438,144747604,130187176,0,0
1979,190215,0,0,0,7346597092,144761363,130199548,0,0
1980,190242,0,0,0,7348285469,144794959,130229773,0,0
1981,190269,0,0,0,7348769138,144805651,130239384,0,0
1982,190298,0,0,0,7349827820,144822769,130254778,0,0
1983,190320,0,0,0,7350830601,144845644,130275355,0,0
1984,190349,0,0,0,7353224857,144893028,130317987,0,0
1985,190366,0,0,0,7353956099,144909322,130332644,0,0
1986,190389,0,0,0,7354549229,144921088,130343223,0,0
1987,190405,0,0,0,7355360077,144934640,130355412,0,0
1988,190433,0,0,0,7357261920,144964829,130382570,0,0
1989,190460,0,0,0,7358718615,144998449,130412816,0,0
1990,190477,0,0,0,7359908194,145023425,130435286,0,0
1991,190491,0,0,0,7360437689,145031417,130442472,0,0
1992,190514,0,0,0,7360981255,145042556,130452487,0,0
1993,190529,0,0,0,7362470137,145073483,130480315,0,0
1994,190556,0,0,0,7363355556,145090854,130495936,0,0
1995,190571,0,0,0,7364256787,145108597,130511900,0,0
1996,190591,0,0,0,7365501181,145126191,130527726,0,0
1997,190611,0,0,0,7365931294,145134389,130535095,0,0
1998,190631,0,0,0,7367947494,145176676,130573146,0,0
1999,190649,0,0,0,7370217451,145214175,130606887,0,0
2000,190670,0,0,0,7371278848,145237016,130627434,0,0
2001,190682,0,0,0,7371745686,145247577,130636934,0,0
2002,190705,0,0,0,7372401863,145259107,130647302,0,0
2003,190717,0,0,0,7376367022,145329582,130710725,0,0
2004,190730,0,0,0,7376821205,145339294,130719459,0,0
2005,190743,0,0,0,7377896775,145363280,130741041,0,0
2006,190752,0,0,0,7377996926,145365271,130742829,0,0
2007,190763,0,0,0,7378597468,145372617,130749435,0,0
2008,190780,0,0,0,7379308314,145381137,130757095,0,0
2009,190790,0,0,0,7379805106,145389577,130764685,0,0
2010,190800,0,0,0,7380484464,145399289,130773422,0,0
2011,190808,0,0,0,7380613534,145402415,130776232,0,0
2012,190821,0,0,0,7381764826,145414649,130787237,0,0
2013,190840,0,0,0,7382680237,145429010,130800155,0,0
2014,190851,0,0,0,7384940621,145469610,130836689,0,0
2015,190866,0,0,0,7386210418,145490526,130855507,0,0
2016,190878,0,0,0,7386427585,145496150,130860562,0,0
2017,190888,0,0,0,7386601411,145498623,130862782,0,0
2018,190898,0,0,0,7387092142,145509920,130872944,0,0
2019,190905,0,0,0,7387549848,145516726,130879066,0,0
2020,190914,0,0,0,7387963547,145527890,130889111,0,0
2021,190922,0,0,0,7388243945,145532173,130892962,0,0
2022,190934,0,0,0,7388600236,145536550,130896895,0,0
2023,190942,0,0,0,7388961782,145544767,130904287,0,0
2024,190954,0,0,0,7391295833,145577252,130933519,0,0
2025,190968,0,0,0,7393473428,145615917,130968311,0,0
2026,190975,0,0,0,7393573124,145617760,130969966,0,0
2027,190990,0,0,0,7394250438,145629087,130980153,0,0
2028,191001,0,0,0,7395800437,145653472,131002096,0,0
2029,191008,0,0,0,7395973549,145655799,131004187,0,0
2030,191016,0,0,0,7396225328,145660115,131008068,0,0
2031,191027,0,0,0,7396650912,145670514,131017423,0,0
2032,191035,0,0,0,7397011655,145675366,131021787,0,0
2033,191044,0,0,0,7402672731,145788299,131123422,0,0
2034,191055,0,0,0,7404077847,145823592,131155182,0,0
2035,191073,0,0,0,7404678055,145836362,131166668,0,0
2036,191085,0,0,0,7404885967,145839711,131169676,0,0
2037,191103,0,0,0,7407953638,145897181,131221389,0,0
2038,191112,0,0,0,7408053956,145899232,131223230,0,0
2039,191123,0,0,0,7408387262,145903131,131226734,0,0
2040,191131,0,0,0,7408682498,145908455,131231522,0,0
2041,191136,0,0,0,7408889790,145911540,131234297,0,0
2042,191145,0,0,0,7409167257,145914729,131237165,0,0
2043,191158,0,0,0,7410518009,145932416,131253077,0,0
2044,191167,0,0,0,7410780229,145937972,131258073,0,0
2045,191174,0,0,0,7411108287,145943725,131263248,0,0
2046,191181,0,0,0,7412782646,145962413,131280065,0,0
2047,191187,0,0,0,7414028127,145982060,131297745,0,0
2048,191200,0,0,0,7414524479,145990281,131305139,0,0
2049,191209,0,0,0,7415112047,146000858,131314653,0,0
2050,191215,0,0,0,7415483405,146006517,131319743,0,0
2051,191221,0,0,0,7415801376,146011910,131324595,0,0
2052,191228,0,0,0,7415992636,146014481,131326905,0,0
2053,191240,0,0,0,7416260146,146020112,131331967,0,0
2054,191247,0,0,0,7416460889,146022996,131334559,0,0
2055,191254,0,0,0,7416775391,146025762,131337043,0,0
2056,191258,0,0,0,7417758720,146042489,131352095,0,0
2057,191262,0,0,0,7417807223,146043318,131352839,0,0
2058,191267,0,0,0,7417887337,146044978,131354330,0,0
2059,191283,0,0,0,7418102276,146048733,131357701,0,0
2060,191306,0,0,0,7419244236,146065809,131373060,0,0
2061,191330,0,0,0,7420275138,146085954,131391178,0,0
2062,191343,0,0,0,7420787893,146096968,131401084,0,0
2063,191362,0,0,0,7421140636,146104017,131407422,0,0
2064,191380,0,0,0,7421834583,146114801,131417119,0,0
2065,191408,0,0,0,7423144784,146142225,131441788,0,0
2066,191433,0,0,0,7425098963,146186252,131481401,0,0
2067,191461,0,0,0,7426241303,146211202,131503841,0,0
2068,191484,0,0,0,7427236923,146228431,131519339,0,0
2069,191500,0,0,0,7427890768,146242364,131531872,0,0
2070,191518,0,0,0,7429100185,146266133,131553256,0,0
2071,191545,0,0,0,7430286619,146290731,131575384,0,0
2072,191568,0,0,0,7431284391,146312502,131594968,0,0
2073,191591,0,0,0,7431661687,146320723,131602358,0,0
2074,191619,0,0,0,7433112955,146351156,131629737,0,0
2075,191638,0,0,0,7433973544,146371124,131647699,0,0
2076,191658,0,0,0,7434422270,146379780,131655482,0,0
2077,191678,0,0,0,7436686710,146415516,131687635,0,0
2078,191690,0,0,0,7437260601,146429206,131699951,0,0
2079,191701,0,0,0,7437522839,146433697,131703989,0,0
2080,191714,0,0,0,7438258124,146445610,131714703,0,0
2081,191728,0,0,0,7438501218,146449908,131718565,0,0
2082,191747,0,0,0,7439199827,146461067,131728598,0,0
2083,191755,0,0,0,7439374025,146464555,131731734,0,0
2084,191774,0,0,0,7440120657,146477636,131743499,0,0
2085,191785,0,0,0,7440256482,146480374,131745958,0,0
2086,191803,0,0,0,7440828783,146492165,131756561,0,0
2087,191821,0,0,0,7442039160,146511541,131773993,0,0
2088,191833,0,0,0,7442589903,146520918,131782428,0,0
2089,191851,0,0,0,7443735423,146545042,131804130,0,0
2090,191864,0,0,0,7444333959,146556324,131814277,0,0
2091,191880,0,0,0,7446366739,146588963,131843647,0,0
2092,191885,0,0,0,7446526984,146592387,131846727,0,0
2093,191896,0,0,0,7447222091,146606292,131859236,0,0
2094,191915,0,0,0,7448110544,146625161,131876209,0,0
2095,191930,0,0,0,7448965184,146639919,131889484,0,0
2096,191946,0,0,0,7449446744,146648544,131897239,0,0
2097,191959,0,0,0,7451071344,146678753,131924419,0,0
2098,191968,0,0,0,7451647495,146689035,131933667,0,0
2099,191978,0,0,0,7451896931,146693436,131937623,0,0
2100,191998,0,0,0,7453333577,146715169,131957174,0,0
2101,192016,0,0,0,7454538294,146740696,131980141,0,0
2102,192029,0,0,0,7455287399,146754147,131992241,0,0
2103,192038,0,0,0,7455681735,146761991,131999296,0,0
2104,192049,0,0,0,7456182444,146774223,132010300,0,0
2105,192069,0,0,0,7457884266,146805119,132038099,0,0
2106,192086,0,0,0,7462110830,146877463,132103202,0,0
2107,192094,0,0,0,7462530843,146883724,132108834,0,0
2108,192102,0,0,0,7464539076,146954352,132172397,0,0
2109,192115,0,0,0,7465884794,146978042,132193713,0,0
2110,192126,0,0,0,7466516698,146988194,132202845,0,0
2111,192133,0,0,0,7466974469,146995929,132209803,0,0
2112,192148,0,0,0,7468074115,147020065,132231519,0,0
2113,192157,0,0,0,7468970158,147048089,132256736,0,0
2114,192172,0,0,0,7476509789,147110995,132313346,0,0
2115,192184,0,0,0,7476976046,147118929,132320482,0,0
2116,192194,0,0,0,7478203433,147151218,132349536,0,0
2117,192202,0,0,0,7478515810,147157258,132354969,0,0
2118,192212,0,0,0,7481767612,147184001,132379034,0,0
2119,192221,0,0,0,7484508337,147226277,132417077,0,0
2120,192227,0,0,0,7484730890,147231935,132422166,0,0
2121,192235,0,0,0,7484879853,147234839,132424776,0,0
2122,192244,0,0,0,7486012563,147256116,132443921,0,0
2123,192254,0,0,0,7488260504,147283306,132468388,0,0
2124,192266,0,0,0,7489421552,147302661,132485801,0,0
2125,192275,0,0,0,7490286150,147322432,132503590,0,0
2126,192281,0,0,0,7490938063,147339150,132518632,0,0
2127,192293,0,0,0,7491593675,147350452,132528799,0,0
2128,192301,0,0,0,7492043557,147357387,132535037,0,0
2129,192313,0,0,0,7493744833,147378915,132554409,0,0
2130,192325,0,0,0,7496047903,147414398,132586339,0,0
2131,192330,0,0,0,7496542967,147424985,132595864,0,0
2132,192336,0,0,0,7496742907,147428322,132598865,0,0
2133,192345,0,0,0,7497215437,147433383,132603416,0,0
2134,192357,0,0,0,7497918061,147443622,132612625,0,0
2135,192361,0,0,0,7499181292,147469605,132636009,0,0
2136,192368,0,0,0,7499330385,147471141,132637389,0,0
2137,192374,0,0,0,7499661786,147477770,132643352,0,0
2138,192381,0,0,0,7499922092,147483735,132648718,0,0
2139,192392,0,0,0,7500123610,147486303,132651026,0,0
2140,192399,0,0,0,7500715669,147495541,132659337,0,0
2141,192407,0,0,0,7501483297,147516809,132678475,0,0
2142,192413,0,0,0,7501710920,147520062,132681400,0,0
2143,192422,0,0,0,7503312605,147545482,132704275,0,0
2144,192429,0,0,0,7503407434,147547321,132705927,0,0
2145,192440,0,0,0,7503751021,147552810,132710862,0,0
2146,192446,0,0,0,7504022099,147556272,132713975,0,0
2147,192451,0,0,0,7504197002,147558278,132715778,0,0
2148,192457,0,0,0,7504537975,147561776,132718924,0,0
2149,192467,0,0,0,7505144300,147574902,132730733,0,0
2150,192468,0,0,0,7505152018,147575115,132730924,0,0
2151,192470,0,0,0,7505171779,147575454,132731229,0,0
2152,192480,0,0,0,7505441670,147578945,132734367,0,0
2153,192492,0,0,0,7505862174,147585243,132740030,0,0
2154,192502,0,0,0,7506581011,147602581,132755632,0,0
2155,192515,0,0,0,7507062064,147610678,132762911,0,0
2156,192535,0,0,0,7508098575,147631033,132781220,0,0
2157,192546,0,0,0,7508719527,147642072,132791152,0,0
2158,192569,0,0,0,7509404397,147655240,132802992,0,0
2159,192581,0,0,0,7509800853,147661801,132808892,0,0
2160,192593,0,0,0,7510429254,147670418,132816641,0,0
2161,192601,0,0,0,7510780644,147674552,132820359,0,0
2162,192612,0,0,0,7511408096,147686942,132831505,0,0
2163,192630,0,0,0,7512956238,147717271,132858794,0,0
2164,192642,0,0,0,7513656588,147727147,132867676,0,0
2165,192656,0,0,0,7514152668,147738363,132877763,0,0
2166,192661,0,0,0,7514937375,147749676,132887942,0,0
2167,192674,0,0,0,7515859487,147763545,132900420,0,0
2168,192688,0,0,0,7518745781,147805102,132937816,0,0
2169,192700,0,0,0,7519410207,147818166,132949569,0,0
2170,192711,0,0,0,7519973327,147831008,132961121,0,0
2171,192724,0,0,0,7521108237,147854362,132982134,0,0
2172,192737,0,0,0,7522048145,147873108,132999002,0,0
2173,192748,0,0,0,7522389942,147878128,133003515,0,0
2174,192759,0,0,0,7522699579,147882909,133007813,0,0
2175,192765,0,0,0,7522870546,147884813,133009525,0,0
2176,192774,0,0,0,7523655781,147898688,133022009,0,0
2177,192782,0,0,0,7524066014,147904153,133026924,0,0
2178,192795,0,0,0,7524614446,147912792,133034693,0,0
2179,192806,0,0,0,7525868754,147927576,133047995,0,0
2180,192814,0,0,0,7526381088,147934340,133054079,0,0
2181,192824,0,0,0,7526620988,147939503,133058722,0,0
2182,192836,0,0,0,7527378554,147953076,133070933,0,0
2183,192847,0,0,0,7528081623,147960156,133077300,0,0
2184,192863,0,0,0,7528534824,147968172,133084508,0,0
2185,192873,0,0,0,7528978458,147975506,133091106,0,0
2186,192884,0,0,0,7529542267,147982654,133097534,0,0
2187,192896,0,0,0,7530343397,148003383,133116185,0,0
2188,192907,0,0,0,7530822050,148009720,133121884,0,0
2189,192926,0,0,0,7531542750,148025076,133135696,0,0
2190,192937,0,0,0,7532195352,148039070,133148284,0,0
2191,192945,0,0,0,7532524642,148044537,133153201,0,0
2192,192955,0,0,0,7533897114,148057123,133164524,0,0
2193,192958,0,0,0,7533932567,148057776,133165110,0,0
2194,192964,0,0,0,7534392144,148064458,133171120,0,0
2195,192968,0,0,0,7534495912,148065848,133172369,0,0
2196,192972,0,0,0,7534814328,148071376,133177342,0,0
2197,192981,0,0,0,7535663537,148097277,133200649,0,0
2198,192989,0,0,0,7536156428,148108998,133211195,0,0
2199,192996,0,0,0,7536353506,148112704,133214527,0,0
2200,193003,0,0,0,7536616169,148118273,133219536,0,0
2201,193011,0,0,0,7538369568,148154399,133252045,0,0
2202,193019,0,0,0,7538540499,148158442,133255679,0,0
2203,193028,0,0,0,7538833063,148162100,133258967,0,0
2204,193041,0,0,0,7539586187,148184467,133279093,0,0
2205,193049,0,0,0,7540204545,148198114,133291371,0,0
2206,193053,0,0,0,7540418536,148200982,133293951,0,0
2207,193062,0,0,0,7540805952,148207985,133300249,0,0
2208,193067,0,0,0,7540978937,148210279,133302311,0,0
2209,193077,0,0,0,7541391380,148216165,133307605,0,0
2210,193087,0,0,0,7541721217,148222107,133312949,0,0
2211,193091,0,0,0,7543042832,148247803,133336075,0,0
2212,193098,0,0,0,7544252381,148279016,133364163,0,0
2213,193106,0,0,0,7545303520,148295342,133378852,0,0
2214,193111,0,0,0,7545878089,148302762,133385528,0,0
2215,193117,0,0,0,7547947333,148375080,133450611,0,0
2216,193129,0,0,0,7549960088,148415280,133486786,0,0
2217,193134,0,0,0,7550174631,148417618,133488888,0,0
2218,193139,0,0,0,7551562460,148435146,133504661,0,0
2219,193149,0,0,0,7551947709,148438821,133507964,0,0
2220,193156,0,0,0,7552147575,148441577,133510441,0,0
2221,193163,0,0,0,7552963793,148452155,133519959,0,0
2222,193174,0,0,0,7555249835,148480420,133545393,0,0
2223,193181,0,0,0,7556923310,148500802,133563735,0,0
2224,193190,0,0,0,7557545092,148510370,133572341,0,0
2225,193197,0,0,0,7558084987,148517197,133578482,0,0
2226,193202,0,0,0,7558337630,148520132,133581122,0,0
2227,193211,0,0,0,7559175416,148538062,133597255,0,0
2228,193215,0,0,0,7559365681,148541000,133599898,0,0
2229,193222,0,0,0,7559597971,148544702,133603226,0,0
2230,193229,0,0,0,7562631135,148586922,133641221,0,0
2231,193236,0,0,0,7563011971,148591897,133645695,0,0
2232,193240,0,0,0,7563308107,148595459,133648899,0,0
2233,193240,0,0,0,7563308107,148595459,133648899,0,0
2234,193249,0,0,0,7563515545,148598870,133651965,0,0
2235,193252,0,0,0,7563631522,148600330,133653277,0,0
2236,193258,0,0,0,7563707834,148601713,133654519,0,0
2237,193265,0,0,0,7563988725,148606719,133659021,0,0
2238,193275,0,0,0,7564618994,148618921,133669999,0,0
2239,193280,0,0,0,7565040168,148627329,133677563,0,0
2240,193283,0,0,0,7565182709,148628888,133678965,0,0
2241,193290,0,0,0,7565374832,148631561,133681367,0,0
2242,193295,0,0,0,7571916813,148715851,133757226,0,0
2243,193295,0,0,0,7571916813,148715851,133757226,0,0
2244,193298,0,0,0,7571957787,148716383,133757703,0,0
2245,193305,0,0,0,7572084646,148718312,133759436,0,0
2246,193310,0,0,0,7572255644,148720495,133761399,0,0
2247,193327,0,0,0,7572762048,148731411,133771215,0,0
2248,193341,0,0,0,7573251295,148742449,133781143,0,0
2249,193351,0,0,0,7573628015,148749982,133787917,0,0
2250,193363,0,0,0,7574260131,148762021,133798746,0,0
2251,193377,0,0,0,7574761831,148770771,133806615,0,0
2252,193387,0,0,0,7575172500,148782451,133817121,0,0
2253,193395,0,0,0,7575251602,148784034,133818542,0,0
2254,193407,0,0,0,7577404954,148839596,133868542,0,0
2255,193418,0,0,0,7578211444,148855253,133882628,0,0
2256,193426,0,0,0,7578891704,148867277,133893445,0,0
2257,193436,0,0,0,7579645303,148884928,133909325,0,0
2258,193447,0,0,0,7580529379,148899040,133922023,0,0
2259,193457,0,0,0,7581352439,148921458,133942194,0,0
2260,193466,0,0,0,7581795964,148931036,133950811,0,0
2261,193469,0,0,0,7581933683,148933950,133953432,0,0
2262,193475,0,0,0,7582190547,148938018,133957090,0,0
2263,193485,0,0,0,7582550370,148943984,133962456,0,0
2264,193489,0,0,0,7582714450,148945427,133963753,0,0
2265,193496,0,0,0,7583255360,148955594,133972901,0,0
2266,193502,0,0,0,7583490540,148959626,133976527,0,0
2267,193516,0,0,0,7584253718,148972677,133988267,0,0
2268,193522,0,0,0,7584458937,148975681,133990967,0,0
2269,193527,0,0,0,7584677242,148978968,133993923,0,0
2270,193536,0,0,0,7584919691,148982811,133997379,0,0
2271,193542,0,0,0,7585470740,148993034,134006577,0,0
2272,193550,0,0,0,7586243482,149006038,134018276,0,0
2273,193559,0,0,0,7586992677,149017579,134028660,0,0
2274,193569,0,0,0,7587936761,149032107,134041732,0,0
2275,193580,0,0,0,7589328595,149052356,134059951,0,0
2276,193587,0,0,0,7589610194,149057633,134064699,0,0
2277,193591,0,0,0,7589754433,149059470,134066351,0,0
2278,193597,0,0,0,7590070359,149063308,134069804,0,0
2279,193603,0,0,0,7590267151,149065762,134072009,0,0
2280,193609,0,0,0,7590380628,149067805,134073846,0,0
