Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
1021,5647,0,0,0,641720595,13286877,11955599,0,0
1022,5649,0,0,0,641934199,13289423,11957890,0,0
1023,5649,0,0,0,641934199,13289423,11957890,0,0
1024,5652,0,0,0,641995834,13290488,11958848,0,0
1025,5653,0,0,0,642055856,13291218,11959505,0,0
1026,5656,0,0,0,642232106,13293623,11961668,0,0
1027,5659,0,0,0,642453963,13296112,11963906,0,0
1028,5661,0,0,0,642718330,13299816,11967239,0,0
1029,5665,0,0,0,642958548,13304241,11971220,0,0
1030,5669,0,0,0,643219832,13308011,11974612,0,0
1031,5671,0,0,0,644452193,13324028,11989026,0,0
1032,5679,0,0,0,645261379,13335836,11999649,0,0
1033,5682,0,0,0,645627046,13340656,12003986,0,0
1034,5689,0,0,0,646862531,13369313,12029774,0,0
1035,5695,0,0,0,648655789,13397617,12055245,0,0
1036,5701,0,0,0,649310007,13408557,12065089,0,0
1037,5708,0,0,0,649576249,13412698,12068812,0,0
1038,5713,0,0,0,649803205,13416405,12072146,0,0
1039,5719,0,0,0,651443142,13439141,12092605,0,0
1040,5724,0,0,0,651613621,13441593,12094809,0,0
1041,5730,0,0,0,653110717,13475508,12125329,0,0
1042,5735,0,0,0,653686954,13487390,12136020,0,0
1043,5741,0,0,0,654984427,13511005,12157270,0,0
1044,5744,0,0,0,655200001,13514077,12160034,0,0
1045,5749,0,0,0,656122970,13532010,12176171,0,0
1046,5756,0,0,0,656763277,13540798,12184076,0,0
1047,5759,0,0,0,656962210,13544316,12187241,0,0
1048,5762,0,0,0,657146835,13546816,12189490,0,0
1049,5763,0,0,0,657774397,13559266,12200695,0,0
1050,5766,0,0,0,658036319,13562563,12203661,0,0
1051,5771,0,0,0,658363042,13567464,12208070,0,0
1052,5777,0,0,0,658969415,13576983,12216634,0,0
1053,5783,0,0,0,659206468,13581273,12220493,0,0
1054,5790,0,0,0,659518326,13586461,12225160,0,0
1055,5791,0,0,0,659603428,13587637,12226218,0,0
1056,5794,0,0,0,659857098,13591602,12229785,0,0
1057,5796,0,0,0,659939743,13592456,12230552,0,0
1058,5796,0,0,0,659939743,13592456,12230552,0,0
1059,5800,0,0,0,660555683,13600552,12237837,0,0
1060,5806,0,0,0,662817342,13630528,12264812,0,0
1061,5807,0,0,0,662945385,13634497,12268384,0,0
1062,5811,0,0,0,663289726,13639405,12272800,0,0
1063,5817,0,0,0,663698016,13644502,12277384,0,0
1064,5818,0,0,0,663910795,13646931,12279570,0,0
1065,5823,0,0,0,664305330,13651149,12283364,0,0
1066,5827,0,0,0,664883608,13658873,12290314,0,0
1067,5828,0,0,0,664998253,13660459,12291741,0,0
1068,5831,0,0,0,665483645,13667642,12298205,0,0
1069,5835,0,0,0,666157348,13677273,12306871,0,0
1070,5836,0,0,0,666260006,13678553,12308023,0,0
1071,5838,0,0,0,666305977,13679035,12308456,0,0
1072,5844,0,0,0,667010330,13687054,12315670,0,0
1073,5846,0,0,0,667194950,13689324,12317712,0,0
1074,5847,0,0,0,667202481,13689364,12317748,0,0
1075,5850,0,0,0,667506887,13694056,12321969,0,0
1076,5852,0,0,0,667748535,13697825,12325360,0,0
1077,5855,0,0,0,668085617,13703727,12330671,0,0
1078,5859,0,0,0,668307700,13706857,12333486,0,0
1079,5862,0,0,0,668773411,13717084,12342688,0,0
1080,5862,0,0,0,668773411,13717084,12342688,0,0
1081,5865,0,0,0,669010412,13720013,12345323,0,0
1082,5867,0,0,0,669109049,13723158,12348152,0,0
1083,5873,0,0,0,670322339,13747251,12369834,0,0
1084,5879,0,0,0,670636275,13754643,12376484,0,0
1085,5884,0,0,0,671293349,13768917,12389327,0,0
1086,5889,0,0,0,671710170,13775976,12395678,0,0
1087,5894,0,0,0,671952462,13780810,12400026,0,0
1088,5898,0,0,0,672694944,13797018,12414611,0,0
1089,5904,0,0,0,673196936,13803688,12420611,0,0
1090,5907,0,0,0,673428059,13807953,12424448,0,0
1091,5910,0,0,0,673676852,13811455,12427598,0,0
1092,5913,0,0,0,673888015,13814268,12430128,0,0
1093,5916,0,0,0,674121284,13817849,12433349,0,0
1094,5920,0,0,0,674403962,13822516,12437547,0,0
1095,5923,0,0,0,674898188,13831624,12445743,0,0
1096,5923,0,0,0,674898188,13831624,12445743,0,0
1097,5924,0,0,0,675022588,13833717,12447626,0,0
1098,5928,0,0,0,675400287,13837397,12450936,0,0
1099,5931,0,0,0,675858376,13844217,12457072,0,0
1100,5934,0,0,0,676093486,13850384,12462620,0,0
1101,5941,0,0,0,676693326,13862550,12473565,0,0
1102,5944,0,0,0,677296015,13876853,12486436,0,0
1103,5946,0,0,0,677479328,13880100,12489357,0,0
1104,5948,0,0,0,677719443,13884172,12493021,0,0
1105,5951,0,0,0,678061960,13889458,12497777,0,0
1106,5952,0,0,0,678204352,13892150,12500199,0,0
1107,5954,0,0,0,678573208,13901394,12508518,0,0
1108,5957,0,0,0,679379469,13919108,12524459,0,0
1109,5959,0,0,0,679473793,13921102,12526252,0,0
1110,5960,0,0,0,679598896,13923596,12528496,0,0
1111,5964,0,0,0,679779139,13926381,12531001,0,0
1112,5964,0,0,0,679779139,13926381,12531001,0,0
1113,5966,0,0,0,679939823,13930603,12534799,0,0
1114,5969,0,0,0,680106338,13933633,12537525,0,0
1115,5971,0,0,0,680244848,13937164,12540702,0,0
1116,5971,0,0,0,680244848,13937164,12540702,0,0
1117,5971,0,0,0,680244848,13937164,12540702,0,0
1118,5971,0,0,0,680244848,13937164,12540702,0,0
1119,5975,0,0,0,680421806,13939373,12542688,0,0
1120,5980,0,0,0,680697499,13942830,12545797,0,0
1121,5983,0,0,0,680851216,13947385,12549895,0,0
1122,5986,0,0,0,681130157,13952409,12554416,0,0
1123,5988,0,0,0,681289831,13955278,12556998,0,0
1124,5988,0,0,0,681289831,13955278,12556998,0,0
1125,5991,0,0,0,681425627,13958923,12560277,0,0
1126,5994,0,0,0,681867945,13963065,12564003,0,0
1127,5994,0,0,0,681867945,13963065,12564003,0,0
1128,5997,0,0,0,682106199,13969286,12569600,0,0
1129,5998,0,0,0,682159696,13969980,12570224,0,0
1130,6003,0,0,0,683090701,14000099,12597329,0,0
1131,6003,0,0,0,683090701,14000099,12597329,0,0
1132,6005,0,0,0,683196762,14002267,12599279,0,0
1133,6006,0,0,0,683355818,14004263,12601075,0,0
1134,6007,0,0,0,683388372,14004737,12601501,0,0
1135,6008,0,0,0,683410189,14004939,12601682,0,0
1136,6011,0,0,0,684137578,14012907,12608852,0,0
1137,6013,0,0,0,684230757,14016380,12611977,0,0
1138,6016,0,0,0,684405405,14018067,12613494,0,0
1139,6018,0,0,0,684438678,14018714,12614075,0,0
1140,6023,0,0,0,684612816,14020523,12615702,0,0
1141,6027,0,0,0,685032459,14029411,12623699,0,0
1142,6030,0,0,0,685487434,14035481,12629161,0,0
1143,6033,0,0,0,685699897,14038021,12631446,0,0
1144,6033,0,0,0,685699897,14038021,12631446,0,0
1145,6033,0,0,0,685699897,14038021,12631446,0,0
1146,6034,0,0,0,685824430,14040007,12633233,0,0
1147,6035,0,0,0,685919872,14041454,12634535,0,0
1148,6036,0,0,0,686089450,14044647,12637408,0,0
1149,6039,0,0,0,686914528,14055988,12647613,0,0
1150,6041,0,0,0,686996944,14057399,12648882,0,0
1151,6042,0,0,0,687060420,14058412,12649793,0,0
1152,6042,0,0,0,687060420,14058412,12649793,0,0
1153,6042,0,0,0,687060420,14058412,12649793,0,0
1154,6044,0,0,0,687254463,14062438,12653416,0,0
1155,6046,0,0,0,687409705,14067016,12657535,0,0
1156,6048,0,0,0,687561768,14069293,12659583,0,0
1157,6049,0,0,0,687620903,14070342,12660527,0,0
1158,6051,0,0,0,687664170,14070948,12661072,0,0
1159,6051,0,0,0,687664170,14070948,12661072,0,0
1160,6051,0,0,0,687664170,14070948,12661072,0,0
1161,6054,0,0,0,687893097,14075976,12665596,0,0
1162,6054,0,0,0,687893097,14075976,12665596,0,0
1163,6056,0,0,0,688086935,14078241,12667634,0,0
1164,6057,0,0,0,688125571,14079418,12668693,0,0
1165,6057,0,0,0,688125571,14079418,12668693,0,0
1166,6058,0,0,0,688160992,14080593,12669750,0,0
1167,6060,0,0,0,688276273,14083923,12672747,0,0
1168,6061,0,0,0,693891350,14136959,12720479,0,0
1169,6062,0,0,0,693962352,14139521,12722784,0,0
1170,6063,0,0,0,694132229,14144804,12727538,0,0
1171,6063,0,0,0,694132229,14144804,12727538,0,0
1172,6064,0,0,0,694190665,14145718,12728360,0,0
1173,6067,0,0,0,698797612,14206343,12782921,0,0
1174,6067,0,0,0,698797612,14206343,12782921,0,0
1175,6068,0,0,0,698859425,14206736,12783274,0,0
1176,6071,0,0,0,698962935,14210104,12786305,0,0
1177,6072,0,0,0,699035590,14211985,12787997,0,0
1178,6073,0,0,0,699068591,14212466,12788429,0,0
1179,6074,0,0,0,700192271,14228486,12802847,0,0
1180,6076,0,0,0,700233394,14229468,12803729,0,0
1181,6080,0,0,0,701118746,14241739,12814772,0,0
1182,6081,0,0,0,701124867,14241766,12814796,0,0
1183,6082,0,0,0,701190925,14243219,12816103,0,0
1184,6083,0,0,0,701282564,14244086,12816883,0,0
1185,6086,0,0,0,701560988,14247991,12820396,0,0
1186,6087,0,0,0,701599413,14248395,12820759,0,0
1187,6089,0,0,0,703191875,14270519,12840670,0,0
1188,6091,0,0,0,703252943,14272341,12842308,0,0
1189,6093,0,0,0,703270507,14272708,12842637,0,0
1190,6093,0,0,0,703270507,14272708,12842637,0,0
1191,6093,0,0,0,703270507,14272708,12842637,0,0
1192,6093,0,0,0,703270507,14272708,12842637,0,0
1193,6093,0,0,0,703270507,14272708,12842637,0,0
1194,6093,0,0,0,703270507,14272708,12842637,0,0
1195,6098,0,0,0,703686133,14279703,12848931,0,0
1196,6100,0,0,0,703758177,14280589,12849728,0,0
1197,6101,0,0,0,704119370,14285155,12853837,0,0
1198,6102,0,0,0,704138413,14285331,12853995,0,0
1199,6103,0,0,0,704155406,14285772,12854391,0,0
1200,6104,0,0,0,704250506,14287067,12855556,0,0
1201,6106,0,0,0,704723153,14292606,12860541,0,0
1202,6108,0,0,0,704948505,14297811,12865225,0,0
1203,6110,0,0,0,704989799,14298240,12865610,0,0
1204,6111,0,0,0,705054389,14298682,12866007,0,0
1205,6112,0,0,0,705196771,14303140,12870019,0,0
1206,6112,0,0,0,705196771,14303140,12870019,0,0
1207,6112,0,0,0,705196771,14303140,12870019,0,0
1208,6114,0,0,0,706256163,14333046,12896933,0,0
1209,6114,0,0,0,706256163,14333046,12896933,0,0
1210,6115,0,0,0,706264522,14333240,12897107,0,0
1211,6115,0,0,0,706264522,14333240,12897107,0,0
1212,6117,0,0,0,706320853,14334119,12897897,0,0
1213,6118,0,0,0,706329105,14334298,12898058,0,0
1214,6119,0,0,0,706676159,14339821,12903028,0,0
1215,6120,0,0,0,706705241,14340349,12903503,0,0
1216,6122,0,0,0,706747257,14340976,12904067,0,0
1217,6125,0,0,0,706985924,14343917,12906713,0,0
1218,6125,0,0,0,706985924,14343917,12906713,0,0
1219,6128,0,0,0,707595572,14351318,12913372,0,0
1220,6129,0,0,0,707867086,14354900,12916595,0,0
1221,6131,0,0,0,708109542,14359473,12920710,0,0
1222,6135,0,0,0,708376441,14363189,12924053,0,0
1223,6135,0,0,0,708376441,14363189,12924053,0,0
1224,6137,0,0,0,708687939,14369004,12929285,0,0
1225,6140,0,0,0,708994923,14372312,12932261,0,0
1226,6142,0,0,0,709205481,14375322,12934969,0,0
1227,6145,0,0,0,710785156,14390131,12948296,0,0
1228,6147,0,0,0,711056449,14397823,12955218,0,0
1229,6147,0,0,0,711056449,14397823,12955218,0,0
1230,6151,0,0,0,711762947,14407622,12964034,0,0
1231,6153,0,0,0,712648910,14417863,12973250,0,0
1232,6156,0,0,0,712899705,14422184,12977137,0,0
1233,6158,0,0,0,713141556,14424381,12979113,0,0
1234,6163,0,0,0,713570714,14430038,12984202,0,0
1235,6167,0,0,0,714207478,14444701,12997396,0,0
1236,6168,0,0,0,714337745,14446598,12999103,0,0
1237,6174,0,0,0,715400947,14469293,13019526,0,0
1238,6176,0,0,0,715549030,14471340,13021367,0,0
1239,6177,0,0,0,715580920,14472301,13022231,0,0
1240,6180,0,0,0,716675004,14492464,13040376,0,0
1241,6181,0,0,0,716740744,14492985,13040844,0,0
1242,6185,0,0,0,717338220,14502423,13049336,0,0
1243,6186,0,0,0,717585109,14511459,13057468,0,0
1244,6188,0,0,0,717743481,14517072,13062519,0,0
1245,6188,0,0,0,717743481,14517072,13062519,0,0
1246,6188,0,0,0,717743481,14517072,13062519,0,0
1247,6192,0,0,0,718765612,14533979,13077733,0,0
1248,6196,0,0,0,719740250,14550617,13092705,0,0
1249,6197,0,0,0,719957242,14553590,13095380,0,0
1250,6202,0,0,0,720668774,14562825,13103689,0,0
1251,6204,0,0,0,720745750,14563702,13104478,0,0
1252,6206,0,0,0,721396615,14573306,13113120,0,0
1253,6208,0,0,0,721652779,14577193,13116617,0,0
1254,6214,0,0,0,724548601,14637858,13171213,0,0
1255,6216,0,0,0,724797193,14641086,13174118,0,0
1256,6219,0,0,0,725246878,14649549,13181733,0,0
1257,6224,0,0,0,725573306,14653749,13185511,0,0
1258,6228,0,0,0,726158813,14661174,13192192,0,0
1259,6231,0,0,0,727601778,14688469,13216757,0,0
1260,6233,0,0,0,727773669,14691083,13219109,0,0
1261,6236,0,0,0,728190353,14699778,13226934,0,0
1262,6237,0,0,0,728251800,14700663,13227730,0,0
1263,6239,0,0,0,728694931,14707315,13233715,0,0
1264,6241,0,0,0,728904149,14710822,13236871,0,0
1265,6244,0,0,0,729236049,14716055,13241579,0,0
1266,6246,0,0,0,729321871,14717438,13242823,0,0
1267,6249,0,0,0,729443133,14719907,13245044,0,0
1268,6251,0,0,0,729606823,14721851,13246793,0,0
1269,6253,0,0,0,729852252,14725757,13250307,0,0
1270,6256,0,0,0,729997373,14727642,13252002,0,0
1271,6261,0,0,0,734016159,14780151,13299258,0,0
1272,6263,0,0,0,734103454,14781836,13300773,0,0
1273,6265,0,0,0,734491663,14787341,13305727,0,0
1274,6269,0,0,0,734998432,14796987,13314407,0,0
1275,6271,0,0,0,735229457,14801378,13318358,0,0
1276,6273,0,0,0,735480963,14805177,13321777,0,0
1277,6277,0,0,0,736606956,14821390,13336367,0,0
1278,6278,0,0,0,736718091,14822867,13337696,0,0
1279,6280,0,0,0,736944314,14826289,13340775,0,0
1280,6283,0,0,0,737092297,14828474,13342741,0,0
1281,6285,0,0,0,737208543,14830158,13344255,0,0
1282,6287,0,0,0,741208369,14919384,13424557,0,0
1283,6289,0,0,0,741497506,14924919,13429538,0,0
1284,6289,0,0,0,741497506,14924919,13429538,0,0
1285,6290,0,0,0,742096646,14933568,13437322,0,0
1286,6292,0,0,0,742576625,14940666,13443710,0,0
1287,6296,0,0,0,743158921,14948424,13450690,0,0
1288,6297,0,0,0,743337025,14951155,13453147,0,0
1289,6301,0,0,0,743713864,14960383,13461450,0,0
1290,6302,0,0,0,743816565,14961949,13462859,0,0
1291,6305,0,0,0,744006555,14964752,13465381,0,0
1292,6308,0,0,0,744130867,14966550,13466998,0,0
1293,6311,0,0,0,744519014,14975026,13474624,0,0
1294,6312,0,0,0,744595516,14975998,13475498,0,0
1295,6315,0,0,0,747187121,15029044,13523238,0,0
1296,6315,0,0,0,747187121,15029044,13523238,0,0
1297,6317,0,0,0,747300761,15030951,13524953,0,0
1298,6318,0,0,0,747404371,15032376,13526235,0,0
1299,6319,0,0,0,747569347,15034511,13528156,0,0
1300,6321,0,0,0,747938570,15038852,13532062,0,0
1301,6324,0,0,0,748069398,15040375,13533431,0,0
1302,6324,0,0,0,748069398,15040375,13533431,0,0
1303,6327,0,0,0,748143674,15041932,13534831,0,0
1304,6327,0,0,0,748143674,15041932,13534831,0,0
1305,6327,0,0,0,748143674,15041932,13534831,0,0
1306,6329,0,0,0,748291683,15044588,13537221,0,0
1307,6333,0,0,0,748898548,15054914,13546512,0,0
1308,6335,0,0,0,749065042,15057202,13548571,0,0
1309,6337,0,0,0,749227865,15061092,13552071,0,0
1310,6339,0,0,0,749378569,15063306,13554063,0,0
1311,6340,0,0,0,749396466,15063440,13554183,0,0
1312,6343,0,0,0,749754718,15069401,13559546,0,0
1313,6344,0,0,0,749903170,15071752,13561661,0,0
1314,6347,0,0,0,750112527,15074957,13564545,0,0
1315,6349,0,0,0,750351463,15078508,13567740,0,0
1316,6350,0,0,0,750389501,15079072,13568247,0,0
1317,6352,0,0,0,750553103,15081878,13570772,0,0
1318,6356,0,0,0,750862188,15086019,13574497,0,0
1319,6357,0,0,0,750900814,15086996,13575376,0,0
1320,6359,0,0,0,751340800,15092801,13580599,0,0
1321,6364,0,0,0,751640159,15096521,13583946,0,0
1322,6370,0,0,0,752061608,15103069,13589836,0,0
1323,6374,0,0,0,752385895,15107738,13594037,0,0
1324,6378,0,0,0,752756388,15113204,13598955,0,0
1325,6384,0,0,0,752967121,15116347,13601782,0,0
1326,6388,0,0,0,753535162,15123077,13607836,0,0
1327,6390,0,0,0,753700930,15125499,13610015,0,0
1328,6391,0,0,0,753776746,15126565,13610974,0,0
1329,6393,0,0,0,753959454,15128883,13613059,0,0
1330,6396,0,0,0,754378838,15135473,13618989,0,0
1331,6397,0,0,0,754440695,15137209,13620551,0,0
1332,6399,0,0,0,754722449,15141766,13624651,0,0
1333,6400,0,0,0,754786479,15142573,13625377,0,0
1334,6402,0,0,0,754943767,15144752,13627337,0,0
1335,6404,0,0,0,755087884,15147290,13629621,0,0
1336,6406,0,0,0,755247990,15150414,13632432,0,0
1337,6410,0,0,0,755533745,15153076,13634825,0,0
1338,6411,0,0,0,755556889,15153568,13635267,0,0
1339,6414,0,0,0,755813862,15157296,13638621,0,0
1340,6416,0,0,0,755895944,15158810,13639983,0,0
1341,6418,0,0,0,756097378,15161316,13642237,0,0
1342,6420,0,0,0,756334672,15164787,13645360,0,0
1343,6422,0,0,0,756460468,15166402,13646812,0,0
1344,6424,0,0,0,756696483,15172552,13652346,0,0
1345,6426,0,0,0,756770411,15173506,13653204,0,0
1346,6428,0,0,0,756963540,15176055,13655497,0,0
1347,6429,0,0,0,757093951,15177997,13657244,0,0
1348,6430,0,0,0,757129344,15178451,13657652,0,0
1349,6433,0,0,0,757354136,15181733,13660604,0,0
1350,6434,0,0,0,757466764,15183327,13662038,0,0
1351,6436,0,0,0,757530128,15184074,13662709,0,0
1352,6438,0,0,0,757677628,15185430,13663929,0,0
1353,6439,0,0,0,757706600,15185743,13664210,0,0
1354,6441,0,0,0,758050833,15190359,13668363,0,0
1355,6443,0,0,0,758383110,15194692,13672262,0,0
1356,6447,0,0,0,758773449,15198914,13676059,0,0
1357,6452,0,0,0,759244187,15208641,13684811,0,0
1358,6454,0,0,0,759326872,15209943,13685982,0,0
1359,6457,0,0,0,759731684,15215283,13690787,0,0
1360,6457,0,0,0,759731684,15215283,13690787,0,0
1361,6461,0,0,0,760315031,15229818,13703867,0,0
1362,6464,0,0,0,760453076,15231744,13705600,0,0
1363,6467,0,0,0,760732152,15237041,13710366,0,0
1364,6467,0,0,0,760732152,15237041,13710366,0,0
1365,6469,0,0,0,761050365,15241011,13713938,0,0
1366,6470,0,0,0,761163603,15242489,13715268,0,0
1367,6471,0,0,0,761276219,15244051,13716673,0,0
1368,6473,0,0,0,761384775,15245404,13717889,0,0
1369,6475,0,0,0,761662450,15250246,13722246,0,0
1370,6478,0,0,0,761920339,15254447,13726025,0,0
1371,6479,0,0,0,761968444,15255155,13726662,0,0
1372,6480,0,0,0,762031228,15255923,13727353,0,0
1373,6480,0,0,0,762031228,15255923,13727353,0,0
1374,6483,0,0,0,762309380,15259593,13730655,0,0
1375,6487,0,0,0,762600083,15264442,13735017,0,0
1376,6488,0,0,0,762738170,15266409,13736787,0,0
1377,6491,0,0,0,762885274,15268414,13738590,0,0
1378,6492,0,0,0,762920642,15269691,13739739,0,0
1379,6495,0,0,0,763085778,15272119,13741923,0,0
1380,6495,0,0,0,763085778,15272119,13741923,0,0
1381,6497,0,0,0,763340110,15275566,13745025,0,0
1382,6497,0,0,0,763340110,15275566,13745025,0,0
1383,6498,0,0,0,763435153,15276877,13746204,0,0
1384,6498,0,0,0,763435153,15276877,13746204,0,0
1385,6500,0,0,0,763574187,15279046,13748155,0,0
1386,6503,0,0,0,763827715,15282405,13751176,0,0
1387,6506,0,0,0,764968225,15301572,13768425,0,0
1388,6509,0,0,0,765154478,15304734,13771269,0,0
1389,6511,0,0,0,765270511,15307809,13774036,0,0
1390,6514,0,0,0,765394898,15310561,13776512,0,0
1391,6519,0,0,0,765622653,15316833,13782155,0,0
1392,6523,0,0,0,766275897,15326637,13790976,0,0
1393,6524,0,0,0,766322545,15327864,13792080,0,0
1394,6528,0,0,0,767221211,15337481,13800733,0,0
1395,6528,0,0,0,767221211,15337481,13800733,0,0
1396,6529,0,0,0,767249277,15338168,13801351,0,0
1397,6532,0,0,0,767356614,15340269,13803240,0,0
1398,6534,0,0,0,767425748,15341306,13804172,0,0
1399,6536,0,0,0,767570970,15343617,13806251,0,0
1400,6538,0,0,0,767943533,15352890,13814595,0,0
1401,6543,0,0,0,768481983,15360593,13821526,0,0
1402,6548,0,0,0,768961292,15366956,13827251,0,0
1403,6549,0,0,0,769008894,15367728,13827945,0,0
1404,6554,0,0,0,769603866,15383479,13842119,0,0
1405,6561,0,0,0,771167370,15415500,13870935,0,0
1406,6563,0,0,0,771342376,15418377,13873523,0,0
1407,6566,0,0,0,771559529,15421316,13876167,0,0
1408,6567,0,0,0,771574676,15421654,13876471,0,0
1409,6569,0,0,0,771885276,15426468,13880803,0,0
1410,6571,0,0,0,772031629,15428417,13882556,0,0
1411,6574,0,0,0,772317411,15432340,13886085,0,0
1412,6580,0,0,0,773293331,15451357,13903198,0,0
1413,6581,0,0,0,773311145,15452049,13903820,0,0
1414,6588,0,0,0,773843930,15459244,13910293,0,0
1415,6590,0,0,0,774118138,15463061,13913727,0,0
1416,6593,0,0,0,774595080,15473798,13923389,0,0
1417,6599,0,0,0,775701952,15491334,13939168,0,0
1418,6602,0,0,0,775800952,15493473,13941092,0,0
1419,6605,0,0,0,776485398,15500842,13947723,0,0
1420,6608,0,0,0,776807772,15505681,13952077,0,0
1421,6612,0,0,0,776988380,15510076,13956030,0,0
1422,6618,0,0,0,778824366,15542390,13985111,0,0
1423,6619,0,0,0,779018544,15544819,13987297,0,0
1424,6622,0,0,0,779438295,15552877,13994547,0,0
1425,6624,0,0,0,779530882,15554377,13995896,0,0
1426,6626,0,0,0,779928559,15560451,14001362,0,0
1427,6627,0,0,0,779985479,15561172,14002010,0,0
1428,6627,0,0,0,779985479,15561172,14002010,0,0
1429,6628,0,0,0,780107054,15562603,14003297,0,0
1430,6631,0,0,0,781039291,15570158,14010095,0,0
1431,6635,0,0,0,781323057,15575413,14014822,0,0
1432,6639,0,0,0,781552099,15578207,14017335,0,0
1433,6644,0,0,0,781934755,15583273,14021893,0,0
1434,6650,0,0,0,782212007,15587163,14025391,0,0
1435,6653,0,0,0,782436257,15590063,14028000,0,0
1436,6655,0,0,0,782553825,15591966,14029712,0,0
1437,6658,0,0,0,782698012,15593777,14031341,0,0
1438,6661,0,0,0,782837643,15595712,14033082,0,0
1439,6667,0,0,0,783046875,15599328,14036334,0,0
1440,6670,0,0,0,783307745,15602496,14039185,0,0
1441,6671,0,0,0,783385549,15603844,14040398,0,0
1442,6674,0,0,0,783667289,15609984,14045922,0,0
1443,6677,0,0,0,784814306,15618745,14053806,0,0
1444,6679,0,0,0,784877917,15619616,14054589,0,0
1445,6682,0,0,0,785383038,15623966,14058503,0,0
1446,6685,0,0,0,785669971,15627146,14061364,0,0
1447,6691,0,0,0,786257368,15633422,14067009,0,0
1448,6692,0,0,0,786330820,15634496,14067975,0,0
1449,6695,0,0,0,786801279,15638765,14071815,0,0
1450,6698,0,0,0,787047802,15642315,14075008,0,0
1451,6700,0,0,0,787213104,15644627,14077088,0,0
1452,6702,0,0,0,787423442,15647899,14080031,0,0
1453,6705,0,0,0,788055637,15662126,14092833,0,0
1454,6711,0,0,0,789021622,15670607,14100463,0,0
1455,6714,0,0,0,789319387,15677145,14106346,0,0
1456,6718,0,0,0,789801353,15681529,14110290,0,0
1457,6722,0,0,0,790000787,15684147,14112645,0,0
1458,6723,0,0,0,790083678,15684799,14113231,0,0
1459,6725,0,0,0,790476273,15689287,14117269,0,0
1460,6729,0,0,0,791290746,15695495,14122854,0,0
1461,6731,0,0,0,791401903,15696942,14124156,0,0
1462,6733,0,0,0,791914075,15701227,14128012,0,0
1463,6741,0,0,0,792442728,15708822,14134842,0,0
1464,6743,0,0,0,792931352,15712796,14138418,0,0
1465,6748,0,0,0,793621151,15722517,14147165,0,0
1466,6751,0,0,0,793887486,15726616,14150852,0,0
1467,6752,0,0,0,793932804,15728045,14152138,0,0
1468,6756,0,0,0,794987271,15739322,14162285,0,0
1469,6758,0,0,0,795209453,15740777,14163594,0,0
1470,6761,0,0,0,795530134,15745987,14168282,0,0
1471,6765,0,0,0,795690572,15748668,14170693,0,0
1472,6766,0,0,0,796117404,15751526,14173265,0,0
1473,6768,0,0,0,796707932,15757959,14179054,0,0
1474,6768,0,0,0,796707932,15757959,14179054,0,0
1475,6769,0,0,0,797034042,15762850,14183455,0,0
1476,6772,0,0,0,797849279,15769685,14189605,0,0
1477,6775,0,0,0,798157856,15773087,14192665,0,0
1478,6777,0,0,0,798301053,15775081,14194459,0,0
1479,6779,0,0,0,798752808,15778792,14197798,0,0
1480,6780,0,0,0,798764020,15778880,14197877,0,0
1481,6783,0,0,0,799215813,15782468,14201105,0,0
1482,6787,0,0,0,799902201,15790270,14208125,0,0
1483,6790,0,0,0,800149269,15792503,14210134,0,0
1484,6791,0,0,0,800288810,15794573,14211997,0,0
1485,6794,0,0,0,800590733,15800878,14217670,0,0
1486,6796,0,0,0,801055955,15807171,14223333,0,0
1487,6798,0,0,0,801809661,15812873,14228464,0,0
1488,6799,0,0,0,801822465,15813057,14228629,0,0
1489,6800,0,0,0,801833867,15813311,14228857,0,0
1490,6800,0,0,0,801833867,15813311,14228857,0,0
1491,6801,0,0,0,801957213,15815295,14230642,0,0
1492,6802,0,0,0,801993297,15816527,14231750,0,0
1493,6804,0,0,0,802399017,15822590,14237206,0,0
1494,6805,0,0,0,802414131,15822881,14237467,0,0
1495,6805,0,0,0,802414131,15822881,14237467,0,0
1496,6806,0,0,0,802499548,15823644,14238153,0,0
1497,6806,0,0,0,802499548,15823644,14238153,0,0
1498,6806,0,0,0,802499548,15823644,14238153,0,0
1499,6806,0,0,0,802499548,15823644,14238153,0,0
1500,6807,0,0,0,802514293,15823796,14238289,0,0
1501,6807,0,0,0,802514293,15823796,14238289,0,0
1502,6808,0,0,0,802520597,15823840,14238328,0,0
1503,6810,0,0,0,802790710,15829571,14243485,0,0
1504,6810,0,0,0,802790710,15829571,14243485,0,0
1505,6811,0,0,0,802939235,15831658,14245363,0,0
1506,6812,0,0,0,803089220,15834078,14247541,0,0
1507,6812,0,0,0,803089220,15834078,14247541,0,0
1508,6813,0,0,0,803134070,15835817,14249106,0,0
1509,6813,0,0,0,803134070,15835817,14249106,0,0
1510,6813,0,0,0,803134070,15835817,14249106,0,0
1511,6813,0,0,0,803134070,15835817,14249106,0,0
1512,6815,0,0,0,803304948,15839228,14252175,0,0
1513,6816,0,0,0,803585652,15841506,14254225,0,0
1514,6819,0,0,0,803776042,15844824,14257210,0,0
1515,6820,0,0,0,803847740,15846801,14258989,0,0
1516,6822,0,0,0,803967014,15849153,14261105,0,0
