Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
2228,96506,0,0,0,4257951112,86783799,78062085,0,0
2229,96512,0,0,0,4258373216,86793546,78070855,0,0
2230,96518,0,0,0,4258880738,86806675,78082669,0,0
2231,96526,0,0,0,4259183089,86813806,78089084,0,0
2232,96533,0,0,0,4259580597,86819974,78094633,0,0
2233,96540,0,0,0,4262408640,86912731,78178111,0,0
2234,96540,0,0,0,4262408640,86912731,78178111,0,0
2235,96545,0,0,0,4262496633,86914188,78179420,0,0
2236,96551,0,0,0,4262605595,86916374,78181385,0,0
2237,96561,0,0,0,4262811850,86919925,78184577,0,0
2238,96570,0,0,0,4263178546,86924856,78189011,0,0
2239,96577,0,0,0,4263436131,86929886,78193535,0,0
2240,96588,0,0,0,4263568516,86932535,78195913,0,0
2241,96596,0,0,0,4263661565,86934492,78197671,0,0
2242,96608,0,0,0,4264997172,86952751,78214099,0,0
2243,96615,0,0,0,4266084656,86972224,78231621,0,0
2244,96617,0,0,0,4266158253,86973715,78232962,0,0
2245,96627,0,0,0,4267204529,86993185,78250480,0,0
2246,96630,0,0,0,4267302165,86995011,78252123,0,0
2247,96639,0,0,0,4268647890,87031025,78284532,0,0
2248,96647,0,0,0,4269697721,87058630,78309371,0,0
2249,96655,0,0,0,4269881343,87062317,78312687,0,0
2250,96660,0,0,0,4270105391,87067202,78317081,0,0
2251,96669,0,0,0,4271321670,87098126,78344909,0,0
2252,96675,0,0,0,4271845176,87113207,78358479,0,0
2253,96682,0,0,0,4272187815,87119502,78364141,0,0
2254,96693,0,0,0,4272387129,87123419,78367662,0,0
2255,96701,0,0,0,4273686516,87156593,78397515,0,0
2256,96710,0,0,0,4275812687,87208494,78444221,0,0
2257,96716,0,0,0,4276392522,87223556,78457775,0,0
2258,96722,0,0,0,4276718773,87234710,78467811,0,0
2259,96725,0,0,0,4276935356,87237673,78470477,0,0
2260,96733,0,0,0,4277319783,87247506,78479322,0,0
2261,96744,0,0,0,4278786489,87294571,78521675,0,0
2262,96751,0,0,0,4279026713,87298984,78525644,0,0
2263,96759,0,0,0,4279595771,87313916,78539079,0,0
2264,96767,0,0,0,4280240823,87323801,78547972,0,0
2265,96777,0,0,0,4280640436,87330359,78553869,0,0
2266,96783,0,0,0,4281031934,87336359,78559266,0,0
2267,96789,0,0,0,4281861224,87358200,78578920,0,0
2268,96797,0,0,0,4282455238,87366954,78586795,0,0
2269,96810,0,0,0,4283029545,87378138,78596855,0,0
2270,96816,0,0,0,4283183176,87382192,78600501,0,0
2271,96826,0,0,0,4283865358,87396400,78613284,0,0
2272,96838,0,0,0,4285892844,87442965,78655187,0,0
2273,96849,0,0,0,4286762836,87457215,78668007,0,0
2274,96851,0,0,0,4287110522,87464447,78674515,0,0
2275,96857,0,0,0,4287383779,87471583,78680935,0,0
2276,96863,0,0,0,4287682919,87476647,78685489,0,0
2277,96867,0,0,0,4287941158,87481722,78690054,0,0
2278,96871,0,0,0,4288543504,87494593,78701636,0,0
2279,96878,0,0,0,4288911739,87504015,78710112,0,0
2280,96886,0,0,0,4290417884,87539473,78742020,0,0
2281,96892,0,0,0,4291045754,87549124,78750703,0,0
2282,96900,0,0,0,4292272549,87578979,78777570,0,0
2283,96904,0,0,0,4292317449,87579930,78778424,0,0
2284,96909,0,0,0,4292446727,87581785,78780091,0,0
2285,96915,0,0,0,4292556307,87583609,78781730,0,0
2286,96917,0,0,0,4292577182,87584221,78782280,0,0
2287,96923,0,0,0,4292977969,87596129,78792995,0,0
2288,96926,0,0,0,4293496915,87607831,78803525,0,0
2289,96935,0,0,0,4294628671,87625147,78819105,0,0
2290,96937,0,0,0,4294803215,87628427,78822056,0,0
2291,96945,0,0,0,4294919839,87631345,78824678,0,0
2292,96946,0,0,0,4294961656,87631814,78825100,0,0
2293,96951,0,0,0,4295040799,87633263,78826403,0,0
2294,96955,0,0,0,4295383466,87639318,78831850,0,0
2295,96956,0,0,0,4295449912,87640428,78832849,0,0
2296,96961,0,0,0,4295772073,87647599,78839301,0,0
2297,96969,0,0,0,4296111837,87655435,78846349,0,0
2298,96973,0,0,0,4296233129,87658158,78848798,0,0
2299,96977,0,0,0,4296272087,87658943,78849503,0,0
2300,96981,0,0,0,4296377272,87660426,78850836,0,0
2301,96985,0,0,0,4296666571,87668709,78858289,0,0
2302,96989,0,0,0,4296765777,87671065,78860407,0,0
2303,96992,0,0,0,4296834232,87672128,78861362,0,0
2304,96999,0,0,0,4297163750,87679616,78868097,0,0
2305,97004,0,0,0,4297255479,87681361,78869666,0,0
2306,97009,0,0,0,4297759404,87690575,78877956,0,0
2307,97014,0,0,0,4297876818,87692263,78879474,0,0
2308,97016,0,0,0,4297924901,87693418,78880513,0,0
2309,97020,0,0,0,4298000269,87694486,78881473,0,0
2310,97023,0,0,0,4298047564,87695289,78882195,0,0
2311,97027,0,0,0,4298656382,87702987,78889121,0,0
2312,97030,0,0,0,4298757135,87705680,78891543,0,0
2313,97035,0,0,0,4298828776,87707038,78892763,0,0
2314,97036,0,0,0,4298838280,87707256,78892959,0,0
2315,97041,0,0,0,4299001619,87711121,78896436,0,0
2316,97045,0,0,0,4301039434,87726751,78910502,0,0
2317,97050,0,0,0,4301648598,87743365,78925453,0,0
2318,97050,0,0,0,4301648598,87743365,78925453,0,0
2319,97054,0,0,0,4301949403,87751816,78933057,0,0
2320,97057,0,0,0,4302024433,87753952,78934977,0,0
2321,97060,0,0,0,4302150447,87757583,78938244,0,0
2322,97063,0,0,0,4302430432,87763805,78943842,0,0
2323,97065,0,0,0,4302451562,87764303,78944289,0,0
2324,97067,0,0,0,4302466430,87764697,78944643,0,0
2325,97070,0,0,0,4302554137,87765967,78945785,0,0
2326,97072,0,0,0,4302660072,87768714,78948257,0,0
2327,97072,0,0,0,4302660072,87768714,78948257,0,0
2328,97075,0,0,0,4302711321,87769953,78949371,0,0
2329,97082,0,0,0,4302805413,87771705,78950945,0,0
2330,97090,0,0,0,4303182104,87779861,78958281,0,0
2331,97096,0,0,0,4303277991,87781342,78959613,0,0
2332,97101,0,0,0,4303561967,87787744,78965373,0,0
2333,97107,0,0,0,4304031948,87798177,78974760,0,0
2334,97108,0,0,0,4304047213,87798514,78975063,0,0
2335,97113,0,0,0,4304618975,87811771,78986991,0,0
2336,97121,0,0,0,4304820319,87816164,78990940,0,0
2337,97125,0,0,0,4305275513,87827596,79001227,0,0
2338,97130,0,0,0,4305891995,87841686,79013905,0,0
2339,97134,0,0,0,4306282069,87844337,79016289,0,0
2340,97143,0,0,0,4306520341,87849085,79020559,0,0
2341,97146,0,0,0,4306726715,87851504,79022735,0,0
2342,97152,0,0,0,4307228887,87859659,79030073,0,0
2343,97162,0,0,0,4308131828,87877687,79046295,0,0
2344,97166,0,0,0,4308271879,87880040,79048412,0,0
2345,97170,0,0,0,4308337264,87881460,79049687,0,0
2346,97175,0,0,0,4309717733,87902749,79068845,0,0
2347,97181,0,0,0,4310362185,87909632,79075036,0,0
2348,97187,0,0,0,4310493264,87912371,79077498,0,0
2349,97194,0,0,0,4311020946,87923407,79087427,0,0
2350,97199,0,0,0,4311226355,87927702,79091291,0,0
2351,97203,0,0,0,4311410524,87931235,79094470,0,0
2352,97205,0,0,0,4311466101,87931756,79094938,0,0
2353,97209,0,0,0,4311521700,87932758,79095837,0,0
2354,97215,0,0,0,4312982313,87948347,79109864,0,0
2355,97218,0,0,0,4313375525,87954930,79115788,0,0
2356,97224,0,0,0,4314387980,87975702,79134480,0,0
2357,97229,0,0,0,4314865631,87988399,79145905,0,0
2358,97232,0,0,0,4314908841,87989217,79146640,0,0
2359,97236,0,0,0,4315051454,87992367,79149474,0,0
2360,97239,0,0,0,4315119645,87993825,79150785,0,0
2361,97240,0,0,0,4315130099,87994060,79150996,0,0
2362,97244,0,0,0,4315403482,87998636,79155113,0,0
2363,97249,0,0,0,4316829001,88040299,79192608,0,0
2364,97254,0,0,0,4316982111,88043548,79195529,0,0
2365,97256,0,0,0,4317059243,88044700,79196565,0,0
2366,97259,0,0,0,4317175972,88045921,79197662,0,0
2367,97265,0,0,0,4317769009,88060798,79211050,0,0
2368,97270,0,0,0,4317939878,88063402,79213391,0,0
2369,97273,0,0,0,4318281124,88068577,79218047,0,0
2370,97274,0,0,0,4318293155,88068858,79218299,0,0
2371,97281,0,0,0,4318808966,88077510,79226081,0,0
2372,97285,0,0,0,4319126334,88080967,79229191,0,0
2373,97294,0,0,0,4320011563,88094943,79241765,0,0
2374,97298,0,0,0,4320953248,88106035,79251746,0,0
2375,97301,0,0,0,4321312606,88113146,79258144,0,0
2376,97305,0,0,0,4324202127,88144427,79286295,0,0
2377,97311,0,0,0,4325698914,88163449,79303412,0,0
2378,97321,0,0,0,4326160746,88169730,79309062,0,0
2379,97321,0,0,0,4326160746,88169730,79309062,0,0
2380,97327,0,0,0,4326912372,88185974,79323680,0,0
2381,97331,0,0,0,4327022543,88187579,79325123,0,0
2382,97333,0,0,0,4327042839,88187978,79325481,0,0
2383,97336,0,0,0,4327738880,88203834,79339750,0,0
2384,97338,0,0,0,4327945768,88206555,79342198,0,0
2385,97341,0,0,0,4328137746,88209319,79344684,0,0
2386,97345,0,0,0,4328590492,88227902,79361407,0,0
2387,97351,0,0,0,4329043279,88234851,79367659,0,0
2388,97357,0,0,0,4329327382,88238655,79371080,0,0
2389,97363,0,0,0,4329393061,88239908,79372205,0,0
2390,97366,0,0,0,4330898795,88279921,79408215,0,0
2391,97367,0,0,0,4331154674,88284919,79412713,0,0
2392,97368,0,0,0,4331180059,88285385,79413132,0,0
2393,97372,0,0,0,4331342409,88287584,79415109,0,0
2394,97374,0,0,0,4331624331,88291427,79418567,0,0
2395,97376,0,0,0,4331642259,88291795,79418897,0,0
2396,97379,0,0,0,4331691145,88292631,79419648,0,0
2397,97380,0,0,0,4331701659,88292887,79419878,0,0
2398,97385,0,0,0,4333303909,88332794,79455792,0,0
2399,97388,0,0,0,4333379862,88334317,79457161,0,0
2400,97390,0,0,0,4333515902,88337500,79460025,0,0
2401,97394,0,0,0,4333575198,88338452,79460880,0,0
2402,97398,0,0,0,4333679778,88340129,79462387,0,0
2403,97399,0,0,0,4333687711,88340296,79462537,0,0
2404,97403,0,0,0,4333821447,88343085,79465045,0,0
2405,97407,0,0,0,4334028525,88347517,79469031,0,0
2406,97409,0,0,0,4334086856,88348623,79470026,0,0
2407,97409,0,0,0,4334086856,88348623,79470026,0,0
2408,97411,0,0,0,4335980477,88397333,79513864,0,0
2409,97415,0,0,0,4336092081,88398313,79514744,0,0
2410,97418,0,0,0,4336134621,88399220,79515560,0,0
2411,97421,0,0,0,4336162871,88399790,79516071,0,0
2412,97423,0,0,0,4336186586,88400259,79516492,0,0
2413,97424,0,0,0,4336194638,88400490,79516699,0,0
2414,97426,0,0,0,4337837014,88418235,79532669,0,0
2415,97429,0,0,0,4338691222,88432141,79545183,0,0
2416,97431,0,0,0,4338912452,88435710,79548394,0,0
2417,97435,0,0,0,4340881025,88464592,79574385,0,0
2418,97438,0,0,0,4341400701,88470467,79579671,0,0
2419,97443,0,0,0,4343481242,88491576,79598667,0,0
2420,97443,0,0,0,4343481242,88491576,79598667,0,0
2421,97443,0,0,0,4343481242,88491576,79598667,0,0
2422,97447,0,0,0,4343647208,88495261,79601981,0,0
2423,97451,0,0,0,4343728882,88496800,79603364,0,0
2424,97455,0,0,0,4343897465,88499407,79605708,0,0
2425,97461,0,0,0,4344349105,88509191,79614511,0,0
2426,97466,0,0,0,4344537385,88512427,79617421,0,0
2427,97473,0,0,0,4345237619,88523987,79627822,0,0
2428,97480,0,0,0,4345346154,88525859,79629505,0,0
2429,97485,0,0,0,4345748925,88534180,79636992,0,0
2430,97491,0,0,0,4346637764,88560076,79660296,0,0
2431,97495,0,0,0,4346848859,88563961,79663791,0,0
2432,97499,0,0,0,4347316610,88579451,79677730,0,0
2433,97510,0,0,0,4348177768,88602154,79698157,0,0
2434,97519,0,0,0,4348445445,88606575,79702130,0,0
2435,97525,0,0,0,4349566586,88616978,79711490,0,0
2436,97529,0,0,0,4349778990,88620626,79714772,0,0
2437,97538,0,0,0,4350437805,88632158,79725146,0,0
2438,97545,0,0,0,4350999465,88645852,79737467,0,0
2439,97552,0,0,0,4351670913,88662738,79752660,0,0
2440,97556,0,0,0,4351751967,88664719,79754441,0,0
2441,97562,0,0,0,4351915001,88667681,79757105,0,0
2442,97575,0,0,0,4352477172,88679850,79768051,0,0
2443,97581,0,0,0,4353422740,88699962,79786149,0,0
2444,97586,0,0,0,4353853694,88713478,79798311,0,0
2445,97591,0,0,0,4354651787,88731753,79814756,0,0
2446,97596,0,0,0,4354991169,88736479,79819006,0,0
2447,97601,0,0,0,4355103315,88738509,79820831,0,0
2448,97604,0,0,0,4358034864,88787989,79865362,0,0
2449,97611,0,0,0,4358680086,88798971,79875243,0,0
2450,97616,0,0,0,4359356537,88813165,79888015,0,0
2451,97623,0,0,0,4360792923,88846016,79917577,0,0
2452,97628,0,0,0,4361191262,88851919,79922887,0,0
2453,97637,0,0,0,4362723874,88877209,79945644,0,0
2454,97641,0,0,0,4364126436,88890051,79957201,0,0
2455,97645,0,0,0,4364418688,88893419,79960230,0,0
2456,97648,0,0,0,4364711084,88897193,79963625,0,0
2457,97654,0,0,0,4364965200,88903510,79969307,0,0
2458,97660,0,0,0,4365203289,88909190,79974416,0,0
2459,97663,0,0,0,4366416501,88927918,79991270,0,0
2460,97667,0,0,0,4366590168,88932859,79995715,0,0
2461,97670,0,0,0,4367189526,88945125,80006753,0,0
2462,97674,0,0,0,4367374510,88948630,80009906,0,0
2463,97677,0,0,0,4367563256,88951486,80012475,0,0
2464,97682,0,0,0,4367894905,88961053,80021084,0,0
2465,97689,0,0,0,4368160044,88968476,80027761,0,0
2466,97696,0,0,0,4368326803,88971631,80030597,0,0
2467,97699,0,0,0,4368844316,88988355,80045647,0,0
2468,97708,0,0,0,4369275923,88993915,80050646,0,0
2469,97712,0,0,0,4369432604,88996594,80053055,0,0
2470,97713,0,0,0,4369446265,88996928,80053355,0,0
2471,97718,0,0,0,4369625263,88999663,80055815,0,0
2472,97725,0,0,0,4369780077,89002430,80058301,0,0
2473,97728,0,0,0,4369807623,89003121,80058922,0,0
2474,97733,0,0,0,4369905504,89004956,80060571,0,0
2475,97733,0,0,0,4369905504,89004956,80060571,0,0
2476,97737,0,0,0,4370822616,89027244,80080629,0,0
2477,97740,0,0,0,4370868719,89028121,80081417,0,0
2478,97745,0,0,0,4371381599,89039731,80091863,0,0
2479,97753,0,0,0,4371967474,89047955,80099261,0,0
2480,97755,0,0,0,4372494649,89064109,80113799,0,0
2481,97757,0,0,0,4372552877,89065091,80114682,0,0
2482,97760,0,0,0,4372733027,89070624,80119661,0,0
2483,97762,0,0,0,4372759473,89071133,80120118,0,0
2484,97765,0,0,0,4372871549,89074356,80123018,0,0
2485,97770,0,0,0,4372988908,89076806,80125222,0,0
2486,97775,0,0,0,4373226440,89081864,80129773,0,0
2487,97777,0,0,0,4373374147,89084165,80131843,0,0
2488,97780,0,0,0,4375325057,89145817,80187328,0,0
2489,97782,0,0,0,4375371978,89146845,80188253,0,0
2490,97784,0,0,0,4377182386,89172743,80211560,0,0
2491,97787,0,0,0,4377211079,89173327,80212085,0,0
2492,97790,0,0,0,4377253045,89174141,80212817,0,0
2493,97795,0,0,0,4377447587,89177356,80215709,0,0
2494,97799,0,0,0,4377615576,89179154,80217326,0,0
2495,97803,0,0,0,4377698689,89180676,80218694,0,0
2496,97806,0,0,0,4378955394,89198904,80235098,0,0
2497,97810,0,0,0,4379143569,89202736,80238545,0,0
2498,97817,0,0,0,4379380091,89206422,80241859,0,0
2499,97822,0,0,0,4379596873,89210125,80245189,0,0
2500,97824,0,0,0,4379638278,89211375,80246313,0,0
2501,97828,0,0,0,4379721349,89213031,80247801,0,0
2502,97831,0,0,0,4379759826,89213833,80248522,0,0
2503,97835,0,0,0,4380151410,89216877,80251259,0,0
2504,97841,0,0,0,4380384783,89221711,80255607,0,0
2505,97846,0,0,0,4380592837,89226646,80260046,0,0
2506,97848,0,0,0,4380969655,89233939,80266609,0,0
2507,97850,0,0,0,4381049273,89235677,80268172,0,0
2508,97858,0,0,0,4381161168,89237694,80269984,0,0
2509,97865,0,0,0,4381528326,89243690,80275376,0,0
2510,97866,0,0,0,4381536848,89243889,80275555,0,0
2511,97868,0,0,0,4381593976,89244954,80276513,0,0
2512,97869,0,0,0,4382766779,89256188,80286623,0,0
2513,97869,0,0,0,4382766779,89256188,80286623,0,0
2514,97872,0,0,0,4382831807,89257263,80287589,0,0
2515,97876,0,0,0,4382877040,89258212,80288442,0,0
2516,97895,0,0,0,4383684136,89275642,80304120,0,0
2517,97903,0,0,0,4384292064,89292214,80319032,0,0
2518,97915,0,0,0,4385001746,89304741,80330300,0,0
2519,97922,0,0,0,4385275477,89308655,80333819,0,0
2520,97931,0,0,0,4385773773,89316409,80340794,0,0
2521,97943,0,0,0,4386582725,89332642,80355398,0,0
2522,97947,0,0,0,4386807233,89336010,80358428,0,0
2523,97955,0,0,0,4387246439,89343862,80365491,0,0
2524,97961,0,0,0,4387481468,89347294,80368577,0,0
2525,97968,0,0,0,4387864055,89356148,80376543,0,0
2526,97974,0,0,0,4388227006,89366114,80385509,0,0
2527,97989,0,0,0,4388998028,89385395,80402854,0,0
2528,97996,0,0,0,4389368511,89391376,80408234,0,0
2529,98007,0,0,0,4390069899,89405868,80421273,0,0
2530,98021,0,0,0,4392155194,89478621,80486744,0,0
2531,98035,0,0,0,4392725097,89490004,80496982,0,0
2532,98042,0,0,0,4393402718,89507273,80512521,0,0
2533,98052,0,0,0,4393783669,89515384,80519816,0,0
2534,98062,0,0,0,4394315136,89525167,80528617,0,0
2535,98076,0,0,0,4395322416,89548880,80549951,0,0
2536,98089,0,0,0,4395720233,89556814,80557085,0,0
2537,98102,0,0,0,4396359552,89570957,80569807,0,0
2538,98108,0,0,0,4396640964,89576836,80575095,0,0
2539,98122,0,0,0,4397381420,89592536,80589220,0,0
2540,98127,0,0,0,4397875229,89602318,80598023,0,0
2541,98132,0,0,0,4398128197,89607827,80602978,0,0
2542,98136,0,0,0,4398328629,89612327,80607026,0,0
2543,98141,0,0,0,4398491118,89615102,80609522,0,0
2544,98153,0,0,0,4400519705,89660176,80650083,0,0
2545,98159,0,0,0,4401022849,89671024,80659844,0,0
2546,98172,0,0,0,4401442319,89680914,80668738,0,0
2547,98175,0,0,0,4401501431,89682015,80669727,0,0
2548,98182,0,0,0,4402149193,89692019,80678727,0,0
2549,98186,0,0,0,4402498617,89696014,80682320,0,0
2550,98189,0,0,0,4402621576,89698263,80684343,0,0
2551,98195,0,0,0,4403037620,89705298,80690671,0,0
2552,98202,0,0,0,4403674472,89715315,80699684,0,0
2553,98215,0,0,0,4404486022,89729649,80712579,0,0
2554,98217,0,0,0,4404670040,89736426,80718678,0,0
2555,98221,0,0,0,4405760631,89756138,80736418,0,0
2556,98224,0,0,0,4405788160,89756748,80736965,0,0
2557,98229,0,0,0,4406471497,89774126,80752603,0,0
2558,98231,0,0,0,4406510578,89774791,80753200,0,0
2559,98237,0,0,0,4406949837,89786147,80763417,0,0
2560,98240,0,0,0,4407182747,89789347,80766296,0,0
2561,98243,0,0,0,4407811814,89802662,80778277,0,0
2562,98249,0,0,0,4407890375,89804135,80779599,0,0
2563,98252,0,0,0,4408016244,89806970,80782150,0,0
2564,98258,0,0,0,4408714431,89822293,80795938,0,0
2565,98264,0,0,0,4410669372,89893771,80860266,0,0
2566,98267,0,0,0,4410749420,89895591,80861903,0,0
2567,98271,0,0,0,4411147514,89909280,80874222,0,0
2568,98273,0,0,0,4411206064,89910526,80875343,0,0
2569,98278,0,0,0,4411316003,89912653,80877255,0,0
2570,98280,0,0,0,4411336842,89913079,80877637,0,0
2571,98287,0,0,0,4411643995,89918984,80882948,0,0
2572,98294,0,0,0,4411956981,89925388,80888708,0,0
2573,98299,0,0,0,4412196225,89930409,80893224,0,0
2574,98307,0,0,0,4412705035,89939295,80901217,0,0
2575,98315,0,0,0,4413135439,89946805,80907973,0,0
2576,98317,0,0,0,4413339503,89950984,80911733,0,0
2577,98322,0,0,0,4413732271,89959649,80919530,0,0
2578,98327,0,0,0,4413879792,89962046,80921685,0,0
2579,98329,0,0,0,4414181341,89966922,80926073,0,0
2580,98337,0,0,0,4415019699,89984856,80942211,0,0
2581,98342,0,0,0,4415349077,89989666,80946539,0,0
2582,98344,0,0,0,4415369531,89990080,80946911,0,0
2583,98347,0,0,0,4415418164,89990927,80947672,0,0
2584,98351,0,0,0,4415559184,89994001,80950437,0,0
2585,98355,0,0,0,4415651735,89995870,80952118,0,0
2586,98365,0,0,0,4420204649,90112366,81056959,0,0
2587,98368,0,0,0,4420323655,90115118,81059435,0,0
2588,98370,0,0,0,4420376044,90116424,81060609,0,0
2589,98376,0,0,0,4420528436,90119783,81063629,0,0
2590,98377,0,0,0,4420535062,90119934,81063764,0,0
2591,98381,0,0,0,4421566074,90145800,81087041,0,0
2592,98381,0,0,0,4421566074,90145800,81087041,0,0
2593,98388,0,0,0,4421860981,90152666,81093217,0,0
2594,98390,0,0,0,4421927324,90154070,81094479,0,0
2595,98394,0,0,0,4421979400,90155154,81095453,0,0
2596,98394,0,0,0,4421979400,90155154,81095453,0,0
2597,98398,0,0,0,4422094859,90157635,81097684,0,0
2598,98399,0,0,0,4422158773,90158057,81098063,0,0
2599,98403,0,0,0,4422244581,90159273,81099155,0,0
2600,98409,0,0,0,4422428145,90162364,81101934,0,0
2601,98412,0,0,0,4422500212,90163531,81102983,0,0
2602,98413,0,0,0,4422531924,90163891,81103307,0,0
2603,98414,0,0,0,4422557065,90164271,81103649,0,0
2604,98418,0,0,0,4422693677,90167658,81106696,0,0
2605,98418,0,0,0,4422693677,90167658,81106696,0,0
2606,98418,0,0,0,4422693677,90167658,81106696,0,0
2607,98419,0,0,0,4422718015,90168341,81107310,0,0
2608,98430,0,0,0,4422884083,90171616,81110252,0,0
2609,98445,0,0,0,4423431366,90186120,81123300,0,0
2610,98459,0,0,0,4423734141,90192246,81128806,0,0
2611,98472,0,0,0,4424222019,90201756,81137361,0,0
2612,98480,0,0,0,4424504667,90206403,81141541,0,0
2613,98491,0,0,0,4425938814,90253815,81184207,0,0
2614,98504,0,0,0,4426708216,90266485,81195605,0,0
2615,98522,0,0,0,4427131578,90274054,81202409,0,0
2616,98532,0,0,0,4427503176,90280542,81208243,0,0
2617,98545,0,0,0,4428506253,90297442,81223448,0,0
2618,98562,0,0,0,4429684864,90321248,81244867,0,0
2619,98571,0,0,0,4429977296,90327152,81250177,0,0
2620,98579,0,0,0,4430513321,90340437,81262130,0,0
2621,98587,0,0,0,4431517335,90362152,81281669,0,0
2622,98599,0,0,0,4432659613,90379623,81297389,0,0
2623,98611,0,0,0,4433244512,90388643,81305499,0,0
2624,98618,0,0,0,4433956917,90397093,81313102,0,0
2625,98629,0,0,0,4434550328,90409333,81324112,0,0
2626,98633,0,0,0,4435010856,90415496,81329657,0,0
2627,98641,0,0,0,4435500380,90422681,81336121,0,0
2628,98652,0,0,0,4435864631,90429037,81341838,0,0
2629,98657,0,0,0,4436207401,90433614,81345955,0,0
2630,98663,0,0,0,4437944525,90480366,81388030,0,0
2631,98670,0,0,0,4438167595,90485574,81392714,0,0
2632,98677,0,0,0,4438357020,90490438,81397090,0,0
2633,98683,0,0,0,4438839301,90501106,81406689,0,0
2634,98693,0,0,0,4439979264,90519822,81423529,0,0
2635,98699,0,0,0,4440951549,90534593,81436822,0,0
2636,98709,0,0,0,4441331873,90542361,81443809,0,0
2637,98717,0,0,0,4441605076,90547139,81448105,0,0
2638,98726,0,0,0,4441845072,90550863,81451452,0,0
2639,98733,0,0,0,4443580048,90602950,81498328,0,0
2640,98743,0,0,0,4443832872,90608011,81502879,0,0
2641,98751,0,0,0,4444711812,90636468,81528488,0,0
2642,98759,0,0,0,4445524508,90651355,81541883,0,0
2643,98772,0,0,0,4447218277,90691162,81577705,0,0
2644,98780,0,0,0,4447717377,90698483,81584290,0,0
2645,98791,0,0,0,4448388961,90709391,81594103,0,0
2646,98800,0,0,0,4448823913,90715485,81599584,0,0
2647,98803,0,0,0,4448974889,90717673,81601552,0,0
2648,98814,0,0,0,4449508357,90726566,81609551,0,0
2649,98821,0,0,0,4449872389,90734046,81616281,0,0
2650,98828,0,0,0,4449991412,90736124,81618148,0,0
2651,98836,0,0,0,4450550107,90744804,81625957,0,0
2652,98844,0,0,0,4451115225,90753583,81633854,0,0
2653,98852,0,0,0,4451325294,90758505,81638279,0,0
2654,98862,0,0,0,4452101244,90771065,81649577,0,0
2655,98871,0,0,0,4452416326,90776860,81654789,0,0
2656,98876,0,0,0,4452635384,90781475,81658939,0,0
2657,98883,0,0,0,4452942719,90785805,81662832,0,0
2658,98888,0,0,0,4453020021,90787033,81663935,0,0
2659,98893,0,0,0,4453251276,90791619,81668060,0,0
2660,98897,0,0,0,4453949333,90813878,81688091,0,0
2661,98906,0,0,0,4454803385,90837465,81709315,0,0
2662,98907,0,0,0,4454872033,90839472,81711121,0,0
2663,98912,0,0,0,4455263506,90850926,81721428,0,0
2664,98915,0,0,0,4455397401,90852778,81723094,0,0
2665,98923,0,0,0,4455867230,90863004,81732294,0,0
2666,98928,0,0,0,4456062923,90865200,81734268,0,0
2667,98933,0,0,0,4456216416,90867547,81736378,0,0
2668,98938,0,0,0,4456716856,90873404,81741647,0,0
2669,98943,0,0,0,4457193503,90880746,81748253,0,0
2670,98953,0,0,0,4457527515,90885738,81752741,0,0
2671,98960,0,0,0,4457884297,90892827,81759119,0,0
2672,98966,0,0,0,4458293546,90898718,81764418,0,0
2673,98969,0,0,0,4458676485,90903278,81768520,0,0
2674,98974,0,0,0,4458944502,90906945,81771818,0,0
2675,98981,0,0,0,4459235775,90910934,81775405,0,0
2676,98986,0,0,0,4459475486,90914023,81778183,0,0
2677,98988,0,0,0,4459574127,90915339,81779367,0,0
2678,98994,0,0,0,4459823238,90918941,81782605,0,0
2679,98998,0,0,0,4459964499,90921540,81784942,0,0
2680,99004,0,0,0,4460239797,90925983,81788938,0,0
2681,99010,0,0,0,4460793754,90934785,81796858,0,0
2682,99015,0,0,0,4467931028,91154555,81994649,0,0
2683,99016,0,0,0,4467947182,91154840,81994905,0,0
2684,99018,0,0,0,4467994360,91156090,81996030,0,0
2685,99022,0,0,0,4468584151,91174326,82012440,0,0
2686,99027,0,0,0,4468884490,91181028,82018471,0,0
2687,99033,0,0,0,4468953377,91182425,82019726,0,0
2688,99035,0,0,0,4469202969,91184207,82021329,0,0
2689,99039,0,0,0,4469545015,91191208,82027628,0,0
2690,99045,0,0,0,4469713840,91194128,82030255,0,0
2691,99049,0,0,0,4471392331,91243329,82074533,0,0
2692,99054,0,0,0,4472016388,91253593,82083768,0,0
2693,99058,0,0,0,4472641472,91269684,82098248,0,0
2694,99061,0,0,0,4472844818,91275477,82103460,0,0
2695,99066,0,0,0,4472942537,91277736,82105491,0,0
2696,99070,0,0,0,4474210768,91294442,82120525,0,0
2697,99072,0,0,0,4474466190,91298691,82124348,0,0
2698,99075,0,0,0,4475015393,91309424,82134005,0,0
2699,99075,0,0,0,4475015393,91309424,82134005,0,0
2700,99078,0,0,0,4475073454,91310354,82134841,0,0
2701,99078,0,0,0,4475073454,91310354,82134841,0,0
2702,99084,0,0,0,4475330120,91313865,82137998,0,0
2703,99085,0,0,0,4475492962,91319540,82143105,0,0
2704,99086,0,0,0,4475804999,91325903,82148831,0,0
2705,99089,0,0,0,4475882706,91327595,82150353,0,0
2706,99091,0,0,0,4475913208,91328223,82150917,0,0
